physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
40	39	P040-L050	31	evening		A	site-code-A	target	1	not_used			Printed “[not used]” for the entire item; mechanically applied to all six site codes.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L050	31	evening		B	site-code-B	target	1	not_used			Printed “[not used]” for the entire item; mechanically applied to all six site codes.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L050	31	evening		C	site-code-C	target	1	not_used			Printed “[not used]” for the entire item; mechanically applied to all six site codes.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L050	31	evening		D	site-code-D	target	1	not_used			Printed “[not used]” for the entire item; mechanically applied to all six site codes.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L050	31	evening		E	site-code-E	target	1	not_used			Printed “[not used]” for the entire item; mechanically applied to all six site codes.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L050	31	evening		0	Bangla	control	1	not_used			Printed “[not used]” for the entire item; mechanically applied to all six site codes.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L051	32	night	1	A	site-code-A	target	1	attested	mɛxɛb			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L052	32	night	1	B	site-code-B	target	1	attested	maxa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L052	32	night	1	C	site-code-C	target	1	attested	maxa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L052	32	night	1	D	site-code-D	target	1	attested	maxa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L052	32	night	1	E	site-code-E	target	1	attested	maxa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L053	32	night	2	0	Bangla	control	1	attested	rat			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
41	40	P041-L001	33	paddy rice	0	A	site-code-A	target	1	blank			Printed “no entry”.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L003	33	paddy rice	1	B	site-code-B	target	1	attested	xɛʃɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L002	33	paddy rice	1	C	site-code-C	target	1	attested	xɛs			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L004	33	paddy rice	1	D	site-code-D	target	1	attested	xɛsɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
