physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
55	54	P055-L009	271	wet	2	A	site-code-A	target	1	attested	bʰɪɳɖʒal			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L006	271	wet	1	B	site-code-B	target	1	attested	tʃaɛ̯ka			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L007	271	wet	1	C	site-code-C	target	1	attested	tʃai̯ka			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L007	271	wet	1	D	site-code-D	target	1	attested	tʃai̯ka			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L008	271	wet	1	E	site-code-E	target	1	attested	tʃai̯kɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L010	271	wet	2	0	Bangla	control	1	attested	bʰidʒa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L011	272	hot (weather)	1	A	site-code-A	target	1	attested	gɛrɛm			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L012	272	hot (weather)	1	B	site-code-B	target	1	attested	garam			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L012	272	hot (weather)	1	C	site-code-C	target	1	attested	garam			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L012	272	hot (weather)	1	D	site-code-D	target	1	attested	garam			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L012	272	hot (weather)	1	E	site-code-E	target	1	attested	garam			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L013	272	hot (weather)	1	0	Bangla	control	1	attested	gɔrɔm			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L015	273	cold (weather)	1	A	site-code-A	target	1	attested	kenɛm			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L014	273	cold (weather)	1	B	site-code-B	target	1	attested	kirna			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L014	273	cold (weather)	1	C	site-code-C	target	1	attested	kirna			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L014	273	cold (weather)	1	D	site-code-D	target	1	attested	kirna			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L014	273	cold (weather)	1	E	site-code-E	target	1	attested	kirna			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L016	273	cold (weather)	2	0	Bangla	control	1	attested	ʈʰanda			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L018	274	good	1	A	site-code-A	target	1	attested	korɛm			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L017	274	good	1	B	site-code-B	target	1	attested	korɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L017	274	good	1	C	site-code-C	target	1	attested	korɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L017	274	good	1	D	site-code-D	target	1	attested	korɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L019	274	good	2	D	site-code-D	target	2	attested	bʰalo			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L019	274	good	2	E	site-code-E	target	1	attested	bʰalo			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L019	274	good	2	0	Bangla	control	1	attested	bʰalo			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L020	275	bad	0	A	site-code-A	target	1	blank			Printed “no entry”.	a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L021	275	bad	1	B	site-code-B	target	1	attested	korɛ maldag			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
