physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
55	54	P055-L042	281	far	1	A	site-code-A	target	1	attested	gɛtʃɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L043	281	far	1	B	site-code-B	target	1	attested	gɛttʃʰa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L043	281	far	1	C	site-code-C	target	1	attested	gɛttʃʰa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L043	281	far	1	D	site-code-D	target	1	attested	gɛttʃʰa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L043	281	far	1	E	site-code-E	target	1	attested	gɛttʃʰa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L044	281	far	2	0	Bangla	control	1	attested	durɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L046	282	near	1	A	site-code-A	target	1	attested	hidi			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L045	282	near	1	B	site-code-B	target	1	attested	hɛdːɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L045	282	near	1	C	site-code-C	target	1	attested	hɛdːɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L045	282	near	1	D	site-code-D	target	1	attested	hɛdːɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L045	282	near	1	E	site-code-E	target	1	attested	hɛdːɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L047	282	near	2	0	Bangla	control	1	attested	kaʈʃʰɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L051	283	right	4	A	site-code-A	target	1	attested	delɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L048	283	right	1	B	site-code-B	target	1	attested	mari			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L049	283	right	2	C	site-code-C	target	1	attested	tina			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L048	283	right	1	D	site-code-D	target	1	attested	mari			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L049	283	right	2	D	site-code-D	target	2	attested	tina			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L048	283	right	1	E	site-code-E	target	1	attested	mari			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L050	283	right	3	0	Bangla	control	1	attested	ɖan			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L055	284	left	4	A	site-code-A	target	1	attested	bɛⁱjɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L052	284	left	1	B	site-code-B	target	1	attested	lɛŋa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L053	284	left	2	C	site-code-C	target	1	attested	dɛbːa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L052	284	left	1	D	site-code-D	target	1	attested	lɛŋa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L053	284	left	2	D	site-code-D	target	2	attested	dɛbːa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L052	284	left	1	E	site-code-E	target	1	attested	lɛŋa			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L054	284	left	3	0	Bangla	control	1	attested	bam			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L056	285	black	1	A	site-code-A	target	1	attested	mokʰɛro			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L057	285	black	1	B	site-code-B	target	1	attested	moxaro			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L057	285	black	1	C	site-code-C	target	1	attested	moxaro			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L057	285	black	1	D	site-code-D	target	1	attested	moxaro			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L057	285	black	1	E	site-code-E	target	1	attested	moxaro			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L058	285	black	2	0	Bangla	control	1	attested	kalo			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
56	55	P056-L003	286	white	2	A	site-code-A	target	1	attested	sedɛ			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L001	286	white	1	B	site-code-B	target	1	attested	pandru			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L001	286	white	1	C	site-code-C	target	1	attested	pandru			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L001	286	white	1	D	site-code-D	target	1	attested	pandru			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L001	286	white	1	E	site-code-E	target	1	attested	pandru			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L002	286	white	2	0	Bangla	control	1	attested	ʃada			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L004	287	red	1	A	site-code-A	target	1	attested	lal			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L004	287	red	1	B	site-code-B	target	1	attested	lal			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L004	287	red	1	C	site-code-C	target	1	attested	lal			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L004	287	red	1	D	site-code-D	target	1	attested	lal			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L004	287	red	1	E	site-code-E	target	1	attested	lal			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L004	287	red	1	0	Bangla	control	1	attested	lal			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L005	288	green	0	A	site-code-A	target	1	blank			Printed “no entry”.	c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L007	288	green	2	B	site-code-B	target	1	attested	hariar			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L007	288	green	2	C	site-code-C	target	1	attested	hariar			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L007	288	green	2	D	site-code-D	target	1	attested	hariar			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L007	288	green	2	E	site-code-E	target	1	attested	hariar			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L006	288	green	1	0	Bangla	control	1	attested	ʃobudʒ			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L008	289	yellow	0	A	site-code-A	target	1	blank			Printed “no entry”.	c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L009	289	yellow	1	B	site-code-B	target	1	attested	balka			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L009	289	yellow	1	C	site-code-C	target	1	attested	balka			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L009	289	yellow	1	D	site-code-D	target	1	attested	balka			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L009	289	yellow	1	E	site-code-E	target	1	attested	balka			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L010	289	yellow	2	0	Bangla	control	1	attested	holud			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
56	55	P056-L013	290	when (near future)	2	A	site-code-A	target	1	attested	ɛkun			c6088d6a0caa5d26d56f8d6df2b4a8eef1875e2c7f98fd408c98fe1473a71f38
