physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
39	38	P039-L004	1	sky	3	A	site-code-A	target	1	attested	məⁱjə			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L001	1	sky	0	B	site-code-B	target	1	blank			Printed “no entry”.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L002	1	sky	1	C	site-code-C	target	1	attested	mɛrxa			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L002	1	sky	1	D	site-code-D	target	1	attested	mɛrxa			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L002	1	sky	1	E	site-code-E	target	1	attested	mɛrxa			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L003	1	sky	2	0	Bangla	control	1	attested	akaʃ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L005	2	sun	1	A	site-code-A	target	1	attested	bɪr			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L006	2	sun	1	B	site-code-B	target	1	attested	biɽi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L006	2	sun	1	C	site-code-C	target	1	attested	biɽi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L006	2	sun	1	D	site-code-D	target	1	attested	biɽi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L006	2	sun	1	E	site-code-E	target	1	attested	biɽi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L007	2	sun	2	0	Bangla	control	1	attested	ʃuɹd͜ʒo			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L009	3	moon	1	A	site-code-A	target	1	attested	t͜ʃʰɛnd		Site A has two separately printed response lines; this line is retained separately as printed.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L011	3	moon	2	A	site-code-A	target	2	attested	t͜ʃʰɛnd		Site A has two separately printed response lines; this line is retained separately as printed.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L008	3	moon	1	B	site-code-B	target	1	attested	t͜ʃando			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L008	3	moon	1	C	site-code-C	target	1	attested	t͜ʃando			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L008	3	moon	1	D	site-code-D	target	1	attested	t͜ʃando			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L008	3	moon	1	E	site-code-E	target	1	attested	t͜ʃando			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L010	3	moon	2	0	Bangla	control	1	attested	t͜ʃãd			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L014	4	star	3	A	site-code-A	target	1	attested	tɛrgɛn			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L012	4	star	1	B	site-code-B	target	1	attested	binko			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L012	4	star	1	C	site-code-C	target	1	attested	binko			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L012	4	star	1	D	site-code-D	target	1	attested	binko			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L012	4	star	1	E	site-code-E	target	1	attested	binko			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L013	4	star	2	0	Bangla	control	1	attested	tara			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L018	5	cloud	3	A	site-code-A	target	1	attested	bəbri			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L016	5	cloud	1	B	site-code-B	target	1	attested	padali			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
