physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
46	45	P046-L028	121	blood	3	A	site-code-A	target	1	attested	lɛhu			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L025	121	blood	1	B	site-code-B	target	1	attested	xɛso			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L026	121	blood	1	C	site-code-C	target	1	attested	xɛ̃ʃo			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L026	121	blood	1	D	site-code-D	target	1	attested	xɛ̃ʃo			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L024	121	blood	1	E	site-code-E	target	1	attested	xɛs			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L027	121	blood	2	0	Bangla	control	1	attested	rɔkto			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L029	122	sweat	0	A	site-code-A	target	1	blank			Printed “no entry”.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L029	122	sweat	0	B	site-code-B	target	1	blank			Printed “no entry”.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L030	122	sweat	1	C	site-code-C	target	1	attested	ɛrtʃɛrna			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L031	122	sweat	1	D	site-code-D	target	1	attested	ɛrtʃna			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L032	122	sweat	2	E	site-code-E	target	1	attested	garmaɽa			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L033	122	sweat	3	0	Bangla	control	1	attested	gʰam			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L034	123	belly	1	A	site-code-A	target	1	attested	kul			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L034	123	belly	1	B	site-code-B	target	1	attested	kul			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L034	123	belly	1	C	site-code-C	target	1	attested	kul			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L034	123	belly	1	D	site-code-D	target	1	attested	kul			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L034	123	belly	1	E	site-code-E	target	1	attested	kul			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L035	123	belly	2	0	Bangla	control	1	attested	pɛt			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L036	124	heart (organ)	0	A	site-code-A	target	1	not_used			Printed “[not used]” for the entire item.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L036	124	heart (organ)	0	B	site-code-B	target	1	not_used			Printed “[not used]” for the entire item.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L036	124	heart (organ)	0	C	site-code-C	target	1	not_used			Printed “[not used]” for the entire item.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L036	124	heart (organ)	0	D	site-code-D	target	1	not_used			Printed “[not used]” for the entire item.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L036	124	heart (organ)	0	E	site-code-E	target	1	not_used			Printed “[not used]” for the entire item.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L036	124	heart (organ)	0	0	Bangla	control	1	not_used			Printed “[not used]” for the entire item.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L037	125	back	0	A	site-code-A	target	1	blank			Printed “no entry”.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L038	125	back	1	B	site-code-B	target	1	attested	mɛd			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L038	125	back	1	C	site-code-C	target	1	attested	mɛd			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L038	125	back	1	D	site-code-D	target	1	attested	mɛd			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L038	125	back	1	E	site-code-E	target	1	attested	mɛd			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L039	125	back	2	0	Bangla	control	1	attested	pitʰ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L043	126	body	2	A	site-code-A	target	1	attested	mɛdʒ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L040	126	body	1	B	site-code-B	target	1	attested	dɛha			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L040	126	body	1	C	site-code-C	target	1	attested	dɛha			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L041	126	body	1	D	site-code-D	target	1	attested	dɛho			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L041	126	body	1	E	site-code-E	target	1	attested	dɛho			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L042	126	body	1	0	Bangla	control	1	attested	ga / dɛho		Printed as a slash-separated response on one line.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L044	127	person	0	A	site-code-A	target	1	blank			Printed “no entry”.	d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L045	127	person	1	B	site-code-B	target	1	attested	al			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L045	127	person	1	C	site-code-C	target	1	attested	al			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L045	127	person	1	D	site-code-D	target	1	attested	al			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L045	127	person	1	E	site-code-E	target	1	attested	al			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L046	127	person	2	0	Bangla	control	1	attested	lok			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L049	128	man	3	A	site-code-A	target	1	attested	kurukʰ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L047	128	man	1	B	site-code-B	target	1	attested	mɛt			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L047	128	man	1	C	site-code-C	target	1	attested	mɛt			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L047	128	man	1	D	site-code-D	target	1	attested	mɛt			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L047	128	man	1	E	site-code-E	target	1	attested	mɛt			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L048	128	man	2	0	Bangla	control	1	attested	puruʃ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L053	129	woman	3	A	site-code-A	target	1	attested	ɛlːi			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L050	129	woman	1	B	site-code-B	target	1	attested	mukːa			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L051	129	woman	1	C	site-code-C	target	1	attested	mukːɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L051	129	woman	1	D	site-code-D	target	1	attested	mukːɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L051	129	woman	1	E	site-code-E	target	1	attested	mukːɛ			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L052	129	woman	2	0	Bangla	control	1	attested	mohila			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L054	130	father	1	A	site-code-A	target	1	attested	bas			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L054	130	father	1	B	site-code-B	target	1	attested	bas			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L056	130	father	3	C	site-code-C	target	1	attested	baba			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L055	130	father	2	D	site-code-D	target	1	attested	ba			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L055	130	father	2	E	site-code-E	target	1	attested	ba			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
46	45	P046-L056	130	father	3	0	Bangla	control	1	attested	baba			d09898f5a931b2897783a6b517c18dca6dc8df464faa53ec717ea91700b6dbd4
