physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
41	40	P041-L028	41	eggplant	1	A	site-code-A	target	1	attested	bɛtɛŋo			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L030	41	eggplant	1	B	site-code-B	target	1	attested	bɛtaŋo			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L029	41	eggplant	1	C	site-code-C	target	1	attested	bɛtaŋgo			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L032	41	eggplant	2	D	site-code-D	target	1	attested	bɛgun			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L031	41	eggplant	2	E	site-code-E	target	1	attested	bai̯gun			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L032	41	eggplant	2	0	Bangla	control	1	attested	bɛgun			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L033	42	peanut	0	A	site-code-A	target	1	blank			Printed “no entry”.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L034	42	peanut	1	B	site-code-B	target	1	attested	badam			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L034	42	peanut	1	C	site-code-C	target	1	attested	badam			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L034	42	peanut	1	D	site-code-D	target	1	attested	badam			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L034	42	peanut	1	E	site-code-E	target	1	attested	badam			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L034	42	peanut	1	0	Bangla	control	1	attested	badam			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L035	43	tree	1	A	site-code-A	target	1	attested	mɛn			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L036	43	tree	1	B	site-code-B	target	1	attested	manːɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L036	43	tree	1	C	site-code-C	target	1	attested	manːɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L036	43	tree	1	D	site-code-D	target	1	attested	manːɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L036	43	tree	1	E	site-code-E	target	1	attested	manːɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L037	43	tree	2	0	Bangla	control	1	attested	gat͜ʃʰ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L038	44	branch	0	A	site-code-A	target	1	blank			Printed “no entry”.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L040	44	branch	1	B	site-code-B	target	1	attested	daɽi			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L039	44	branch	1	C	site-code-C	target	1	attested	daɽa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L039	44	branch	1	D	site-code-D	target	1	attested	daɽa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L039	44	branch	1	E	site-code-E	target	1	attested	daɽa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L041	44	branch	2	0	Bangla	control	1	attested	ɖal			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L042	45	leaf	1	A	site-code-A	target	1	attested	ɛtkʰɛ / ɛtxɛ		Printed slash-separated alternatives are retained together exactly as printed.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L043	45	leaf	1	B	site-code-B	target	1	attested	atxa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L043	45	leaf	1	C	site-code-C	target	1	attested	atxa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L043	45	leaf	1	D	site-code-D	target	1	attested	atxa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L043	45	leaf	1	E	site-code-E	target	1	attested	atxa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L044	45	leaf	2	0	Bangla	control	1	attested	pata			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L048	46	thorn	3	A	site-code-A	target	1	attested	ɛt͜ʃʰ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L045	46	thorn	1	B	site-code-B	target	1	attested	att͜ʃɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L046	46	thorn	1	C	site-code-C	target	1	attested	att͜ʃʰɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L045	46	thorn	1	D	site-code-D	target	1	attested	att͜ʃɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L046	46	thorn	1	E	site-code-E	target	1	attested	att͜ʃʰɛ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L047	46	thorn	2	0	Bangla	control	1	attested	kaʈa			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L049	47	root	1	A	site-code-A	target	1	attested	pɛdɛr			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L050	47	root	1	B	site-code-B	target	1	attested	pada			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L050	47	root	1	C	site-code-C	target	1	attested	pada			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L050	47	root	1	D	site-code-D	target	1	attested	pada			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L050	47	root	1	E	site-code-E	target	1	attested	pada			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L051	47	root	2	0	Bangla	control	1	attested	mul			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L052	48	bamboo	0	A	site-code-A	target	1	blank			Printed “no entry”.	1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L053	48	bamboo	1	B	site-code-B	target	1	attested	bãʃ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L053	48	bamboo	1	C	site-code-C	target	1	attested	bãʃ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L053	48	bamboo	1	D	site-code-D	target	1	attested	bãʃ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L053	48	bamboo	1	E	site-code-E	target	1	attested	bãʃ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
41	40	P041-L053	48	bamboo	1	0	Bangla	control	1	attested	bãʃ			1ae2acbb1a628ea21e1ad44868f1511e503c75d776c9e8613dbead650eb86131
42	41	P042-L001	49	fruit	1	A	site-code-A	target	1	attested	kʰɛnd͜ʒə			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L002	49	fruit	1	B	site-code-B	target	1	attested	xand͜ʒpa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L002	49	fruit	1	C	site-code-C	target	1	attested	xand͜ʒpa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L002	49	fruit	1	D	site-code-D	target	1	attested	xand͜ʒpa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L003	49	fruit	2	E	site-code-E	target	1	attested	pʰal			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L004	49	fruit	3	0	Bangla	control	1	attested	fɔl			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L005	50	jackfruit	0	A	site-code-A	target	1	blank			Printed “no entry”.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L007	50	jackfruit	1	B	site-code-B	target	1	attested	gatʰaɽa		Sites B, C, and D each have two separately printed responses; this line is retained separately as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L010	50	jackfruit	2	B	site-code-B	target	2	attested	gatʰaɽa		Sites B, C, and D each have two separately printed responses; this line is retained separately as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L006	50	jackfruit	1	C	site-code-C	target	1	attested	gatʰaɽa		Sites B, C, and D each have two separately printed responses; this line is retained separately as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L009	50	jackfruit	2	C	site-code-C	target	2	attested	gatʰaɽa		Sites B, C, and D each have two separately printed responses; this line is retained separately as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L006	50	jackfruit	1	D	site-code-D	target	1	attested	gatʰaɽa		Sites B, C, and D each have two separately printed responses; this line is retained separately as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L009	50	jackfruit	2	D	site-code-D	target	2	attested	gatʰaɽa		Sites B, C, and D each have two separately printed responses; this line is retained separately as printed.	691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L008	50	jackfruit	1	E	site-code-E	target	1	attested	gatʰɽa			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
42	41	P042-L011	50	jackfruit	2	0	Bangla	control	1	attested	katʰal			691e3a92fc69930111ee1a5f4b66cdbca12dc8b182bb59075dfd36840ce8564c
