physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
44	43	P044-L027	91	bird	0	A	site-code-A	target	1	blank			Printed “no entry”.	bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L028	91	bird	1	B	site-code-B	target	1	attested	ora			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L028	91	bird	1	C	site-code-C	target	1	attested	ora			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L028	91	bird	1	D	site-code-D	target	1	attested	ora			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L028	91	bird	1	E	site-code-E	target	1	attested	ora			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L029	91	bird	2	0	Bangla	control	1	attested	pakʰi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L030	92	insect	0	A	site-code-A	target	1	blank			Printed “no entry”.	bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L031	92	insect	1	B	site-code-B	target	1	attested	potʃgo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L031	92	insect	1	C	site-code-C	target	1	attested	potʃgo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L031	92	insect	1	D	site-code-D	target	1	attested	potʃgo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L031	92	insect	1	E	site-code-E	target	1	attested	potʃgo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L032	92	insect	2	0	Bangla	control	1	attested	poka			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L033	93	cockroach	0	A	site-code-A	target	1	blank			Printed “no entry”.	bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L034	93	cockroach	1	B	site-code-B	target	1	attested	umbalo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L034	93	cockroach	1	C	site-code-C	target	1	attested	umbalo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L034	93	cockroach	1	D	site-code-D	target	1	attested	umbalo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L035	93	cockroach	2	E	site-code-E	target	1	attested	iʃuŋ potʃgo			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L036	93	cockroach	3	0	Bangla	control	1	attested	tɛlapoka			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L037	94	bee	0	A	site-code-A	target	1	blank			Printed “no entry”.	bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L038	94	bee	1	B	site-code-B	target	1	attested	tini			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L039	94	bee	2	C	site-code-C	target	1	attested	bʰau̯ro			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L038	94	bee	1	D	site-code-D	target	1	attested	tini			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L038	94	bee	1	E	site-code-E	target	1	attested	tini			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
44	43	P044-L040	94	bee	3	0	Bangla	control	1	attested	mou̯matʃʰi			bdd0f705bf6e00ec853e3b910fc4b8f5f8c469afa8940604d42b4714e6afceaa
