physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
48	47	P048-L014	151	clothing	1	A	site-code-A	target	1	attested	kitʃəri			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L015	151	clothing	1	B	site-code-B	target	1	attested	kitʃʰri			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L015	151	clothing	1	C	site-code-C	target	1	attested	kitʃʰri			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L015	151	clothing	1	D	site-code-D	target	1	attested	kitʃʰri			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L015	151	clothing	1	E	site-code-E	target	1	attested	kitʃʰri			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L016	151	clothing	2	0	Bangla	control	1	attested	poʃak			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L017	152	cloth	0	A	site-code-A	target	1	not_used			Printed “[not used]” for the entire item.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L017	152	cloth	0	B	site-code-B	target	1	not_used			Printed “[not used]” for the entire item.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L017	152	cloth	0	C	site-code-C	target	1	not_used			Printed “[not used]” for the entire item.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L017	152	cloth	0	D	site-code-D	target	1	not_used			Printed “[not used]” for the entire item.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L017	152	cloth	0	E	site-code-E	target	1	not_used			Printed “[not used]” for the entire item.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L017	152	cloth	0	0	Bangla	control	1	not_used			Printed “[not used]” for the entire item.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L018	153	medicine	0	A	site-code-A	target	1	blank			Printed “no entry”.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L019	153	medicine	1	B	site-code-B	target	1	attested	mandar			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L019	153	medicine	1	C	site-code-C	target	1	attested	mandar			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L019	153	medicine	1	D	site-code-D	target	1	attested	mandar			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L019	153	medicine	1	E	site-code-E	target	1	attested	mandar			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L020	153	medicine	2	0	Bangla	control	1	attested	oʃud			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L021	154	paper	0	A	site-code-A	target	1	blank			Printed “no entry”.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L022	154	paper	1	B	site-code-B	target	1	attested	kagodʒ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L022	154	paper	1	C	site-code-C	target	1	attested	kagodʒ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L022	154	paper	1	D	site-code-D	target	1	attested	kagodʒ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L022	154	paper	1	E	site-code-E	target	1	attested	kagodʒ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L022	154	paper	1	0	Bangla	control	1	attested	kagodʒ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L024	155	needle	1	A	site-code-A	target	1	attested	sui			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L023	155	needle	1	B	site-code-B	target	1	attested	ʃutʃ / ʃui		Printed as a slash-separated response on one line.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L023	155	needle	1	C	site-code-C	target	1	attested	ʃutʃ / ʃui		Printed as a slash-separated response on one line.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L023	155	needle	1	D	site-code-D	target	1	attested	ʃutʃ / ʃui		Printed as a slash-separated response on one line.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L023	155	needle	1	E	site-code-E	target	1	attested	ʃutʃ / ʃui		Printed as a slash-separated response on one line.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L023	155	needle	1	0	Bangla	control	1	attested	ʃutʃ / ʃui		Printed as a slash-separated response on one line.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L027	156	thread	2	A	site-code-A	target	1	attested	sutɛ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L025	156	thread	1	B	site-code-B	target	1	attested	mɛr			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L025	156	thread	1	C	site-code-C	target	1	attested	mɛr			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L025	156	thread	1	D	site-code-D	target	1	attested	mɛr			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L025	156	thread	1	E	site-code-E	target	1	attested	mɛr			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L026	156	thread	2	0	Bangla	control	1	attested	ʃuta			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L029	157	broom	1	A	site-code-A	target	1	attested	tʃʰɛlki			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L028	157	broom	1	B	site-code-B	target	1	attested	tʃalki			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L028	157	broom	1	C	site-code-C	target	1	attested	tʃalki			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L028	157	broom	1	D	site-code-D	target	1	attested	tʃalki			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L028	157	broom	1	E	site-code-E	target	1	attested	tʃalki			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L030	157	broom	2	0	Bangla	control	1	attested	dʒʰaɽu			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L031	158	spoon (for eating)	0	A	site-code-A	target	1	blank			Printed “no entry”.	9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L032	158	spoon (for eating)	1	B	site-code-B	target	1	attested	tʃamotʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L032	158	spoon (for eating)	1	C	site-code-C	target	1	attested	tʃamotʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L032	158	spoon (for eating)	1	D	site-code-D	target	1	attested	tʃamotʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L032	158	spoon (for eating)	1	E	site-code-E	target	1	attested	tʃamotʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L032	158	spoon (for eating)	1	0	Bangla	control	1	attested	tʃamotʃ			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L034	159	knife (to cut meat)	1	A	site-code-A	target	1	attested	qanto			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L033	159	knife (to cut meat)	1	B	site-code-B	target	1	attested	kanto			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L033	159	knife (to cut meat)	1	C	site-code-C	target	1	attested	kanto			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L033	159	knife (to cut meat)	1	D	site-code-D	target	1	attested	kanto			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L033	159	knife (to cut meat)	1	E	site-code-E	target	1	attested	kanto			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L035	159	knife (to cut meat)	2	0	Bangla	control	1	attested	tʃʰuri			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L038	160	hammer	3	A	site-code-A	target	1	attested	metʰul			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L037	160	hammer	2	B	site-code-B	target	1	attested	haturi			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L036	160	hammer	1	C	site-code-C	target	1	attested	mugɽa			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L036	160	hammer	1	D	site-code-D	target	1	attested	mugɽa			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L036	160	hammer	1	E	site-code-E	target	1	attested	mugɽa			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
48	47	P048-L037	160	hammer	2	0	Bangla	control	1	attested	haturi			9b085fe9413daa4926c5004f910e9cf0f551d301d3cacf0c361cbc9b78a4582b
