physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
53	52	P053-L008	241	some	0	A	site-code-A	target	1	blank			Printed “no entry”.	63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L009	241	some	1	B	site-code-B	target	1	attested	tʰorɛ			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L009	241	some	1	C	site-code-C	target	1	attested	tʰorɛ			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L009	241	some	1	D	site-code-D	target	1	attested	tʰorɛ			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L010	241	some	1	E	site-code-E	target	1	attested	tʰuri			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L011	241	some	2	0	Bangla	control	1	attested	kitʃʰu			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L014	242	many	3	A	site-code-A	target	1	attested	bɛgɛ			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L012	242	many	1	B	site-code-B	target	1	attested	dɛr			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L012	242	many	1	C	site-code-C	target	1	attested	dɛr			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L012	242	many	1	D	site-code-D	target	1	attested	dɛr			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L012	242	many	1	E	site-code-E	target	1	attested	dɛr			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L013	242	many	2	0	Bangla	control	1	attested	ɔnɛk			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L018	243	all	3	A	site-code-A	target	1	attested	dʒɛmɛ			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L016	243	all	1	B	site-code-B	target	1	attested	hurmi			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L016	243	all	1	C	site-code-C	target	1	attested	hurmi			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L016	243	all	1	D	site-code-D	target	1	attested	hurmi			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L015	243	all	1	E	site-code-E	target	1	attested	horma			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L017	243	all	2	0	Bangla	control	1	attested	ʃɔb			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L021	244	big	3	A	site-code-A	target	1	attested	gɛⁱlɛ			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
53	52	P053-L019	244	big	1	B	site-code-B	target	1	attested	koha			63b558e55499b53ca1c6c110af674e555eb4522c86f98d65c36664cc5fbbf381
