physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
39	38	P039-L039	11	sea	0	A	site-code-A	target	1	blank			Printed “no entry”.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L041	11	sea	1	B	site-code-B	target	1	attested	samudar			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L040	11	sea	1	C	site-code-C	target	1	attested	ʃamdar			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L039	11	sea	0	D	site-code-D	target	1	blank			Printed “no entry”.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L039	11	sea	0	E	site-code-E	target	1	blank			Printed “no entry”.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L042	11	sea	2	0	Bangla	control	1	attested	ʃomudro			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L043	12	mountain	0	A	site-code-A	target	1	blank			Printed “no entry”.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L044	12	mountain	1	B	site-code-B	target	1	attested	parɛta			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L045	12	mountain	1	C	site-code-C	target	1	attested	parta			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L045	12	mountain	1	D	site-code-D	target	1	attested	parta			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L046	12	mountain	2	E	site-code-E	target	1	attested	pahaɽ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L046	12	mountain	2	0	Bangla	control	1	attested	pahaɽ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L049	13	water	3	A	site-code-A	target	1	attested	ɛm			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L047	13	water	1	B	site-code-B	target	1	attested	ammɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L047	13	water	1	C	site-code-C	target	1	attested	ammɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L047	13	water	1	D	site-code-D	target	1	attested	ammɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L047	13	water	1	E	site-code-E	target	1	attested	ammɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L048	13	water	2	0	Bangla	control	1	attested	pani			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L050	14	river	1	A	site-code-A	target	1	attested	kʰɛr			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L051	14	river	1	B	site-code-B	target	1	attested	xar			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L052	14	river	2	C	site-code-C	target	1	attested	nadi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L051	14	river	1	D	site-code-D	target	1	attested	xar			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L051	14	river	1	E	site-code-E	target	1	attested	xar			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L053	14	river	2	0	Bangla	control	1	attested	nodi			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L054	15	soil/ground	0	A	site-code-A	target	1	blank			Printed “no entry”.	946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L055	15	soil/ground	1	B	site-code-B	target	1	attested	xatd͜ʒɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
39	38	P039-L055	15	soil/ground	1	C	site-code-C	target	1	attested	xatd͜ʒɛ			946ff8df00c62586ba1daeab766503297deb13d890c0a257c2268dafd9641e35
