physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
40	39	P040-L017	21	silver	0	A	site-code-A	target	1	blank			Printed “no entry”.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L018	21	silver	1	B	site-code-B	target	1	attested	rupa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L018	21	silver	1	C	site-code-C	target	1	attested	rupa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L018	21	silver	1	D	site-code-D	target	1	attested	rupa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L018	21	silver	1	E	site-code-E	target	1	attested	rupa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L018	21	silver	1	0	Bangla	control	1	attested	rupa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L020	22	today	1	A	site-code-A	target	1	attested	ɪnːe			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L019	22	today	1	B	site-code-B	target	1	attested	ɪnːa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L019	22	today	1	C	site-code-C	target	1	attested	ɪnːa			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L020	22	today	1	D	site-code-D	target	1	attested	ɪnːe			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L021	22	today	1	E	site-code-E	target	1	attested	ɪnːɛ			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L022	22	today	2	0	Bangla	control	1	attested	ad͜ʒ			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L023	23	yesterday	0	A	site-code-A	target	1	blank			Printed “no entry”.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L024	23	yesterday	1	B	site-code-B	target	1	attested	t͜ʃɛro			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L024	23	yesterday	1	C	site-code-C	target	1	attested	t͜ʃɛro			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L024	23	yesterday	1	D	site-code-D	target	1	attested	t͜ʃɛro			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L024	23	yesterday	1	E	site-code-E	target	1	attested	t͜ʃɛro			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L025	23	yesterday	2	0	Bangla	control	1	attested	gɔtokal / kalkɛ		Printed slash-separated control alternatives are retained together exactly as printed.	a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L027	24	tomorrow	1	A	site-code-A	target	1	attested	nɛlɛ			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L026	24	tomorrow	1	B	site-code-B	target	1	attested	nɛla			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L026	24	tomorrow	1	C	site-code-C	target	1	attested	nɛla			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L026	24	tomorrow	1	D	site-code-D	target	1	attested	nɛla			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L026	24	tomorrow	1	E	site-code-E	target	1	attested	nɛla			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L028	24	tomorrow	2	0	Bangla	control	1	attested	agamikal			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L029	25	week	1	A	site-code-A	target	1	attested	hɛptɛ			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L030	25	week	1	B	site-code-B	target	1	attested	hapta			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L030	25	week	1	C	site-code-C	target	1	attested	hapta			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L030	25	week	1	D	site-code-D	target	1	attested	hapta			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
40	39	P040-L030	25	week	1	E	site-code-E	target	1	attested	hapta			a943fd4d96a00cc1c76aca4409550a5c06dba65ffedf9a23b0f054fffaf1851e
