physical_page	printed_page	line_id	item	gloss	group	site_code	site	role	site_variant	status	form	visible_base	note	evidence_sha256
54	53	P054-L025	261	sour	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L026	261	sour	1	B	site-code-B	target	1	attested	tiʃa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L027	261	sour	1	C	site-code-C	target	1	attested	tisa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L026	261	sour	1	D	site-code-D	target	1	attested	tiʃa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L028	261	sour	1	E	site-code-E	target	1	attested	tisɛ			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L029	261	sour	2	0	Bangla	control	1	attested	ʈɔk			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L030	262	bitter	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L031	262	bitter	1	B	site-code-B	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L031	262	bitter	1	C	site-code-C	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L031	262	bitter	1	D	site-code-D	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L033	262	bitter	2	E	site-code-E	target	1	attested	titɛm			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L032	262	bitter	2	0	Bangla	control	1	attested	tita			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L034	263	spicy, hot	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L035	263	spicy, hot	1	B	site-code-B	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L035	263	spicy, hot	1	C	site-code-C	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L035	263	spicy, hot	1	D	site-code-D	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L035	263	spicy, hot	1	E	site-code-E	target	1	attested	xalxa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L036	263	spicy, hot	2	0	Bangla	control	1	attested	dʒʰal			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L037	264	ripe	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L038	264	ripe	1	B	site-code-B	target	1	attested	pandʒka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L038	264	ripe	1	C	site-code-C	target	1	attested	pandʒka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L038	264	ripe	1	D	site-code-D	target	1	attested	pandʒka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L038	264	ripe	1	E	site-code-E	target	1	attested	pandʒka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L039	264	ripe	1	0	Bangla	control	1	attested	paka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L040	265	rotten (fruit)	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L041	265	rotten (fruit)	1	B	site-code-B	target	1	attested	kitka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L041	265	rotten (fruit)	1	C	site-code-C	target	1	attested	kitka			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L042	265	rotten (fruit)	1	D	site-code-D	target	1	attested	kitːi̯a			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L043	265	rotten (fruit)	1	E	site-code-E	target	1	attested	kitːiɛ̯			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L044	265	rotten (fruit)	2	0	Bangla	control	1	attested	potʃa			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L045	266	fast	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L046	266	fast	1	B	site-code-B	target	1	attested	dʒaldi			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L046	266	fast	1	C	site-code-C	target	1	attested	dʒaldi			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L046	266	fast	1	D	site-code-D	target	1	attested	dʒaldi			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L046	266	fast	1	E	site-code-E	target	1	attested	dʒaldi			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L047	266	fast	2	0	Bangla	control	1	attested	taratari			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L048	267	slow	0	A	site-code-A	target	1	blank			Printed “no entry”.	883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L051	267	slow	1	B	site-code-B	target	1	attested	dirɛm			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L050	267	slow	1	C	site-code-C	target	1	attested	dirɛ			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L049	267	slow	1	D	site-code-D	target	1	attested	dʰirɛ dʰirɛ			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L051	267	slow	1	E	site-code-E	target	1	attested	dirɛm			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L049	267	slow	1	0	Bangla	control	1	attested	dʰirɛ dʰirɛ			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L055	268	same	3	A	site-code-A	target	1	attested	sɛmɛn			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L052	268	same	1	B	site-code-B	target	1	attested	ontam			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L052	268	same	1	C	site-code-C	target	1	attested	ontam			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L052	268	same	1	D	site-code-D	target	1	attested	ontam			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L053	268	same	1	E	site-code-E	target	1	attested	ontanum			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L054	268	same	2	0	Bangla	control	1	attested	ɛki			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L059	269	different	4	A	site-code-A	target	1	attested	gitʃə			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L056	269	different	1	B	site-code-B	target	1	attested	mamisri			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L057	269	different	2	C	site-code-C	target	1	attested	dʒuda			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L057	269	different	2	D	site-code-D	target	1	attested	dʒuda			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L057	269	different	2	E	site-code-E	target	1	attested	dʒuda			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
54	53	P054-L058	269	different	3	0	Bangla	control	1	attested	bʰinno			883c0edbe3cc51069187ab56854259e757a38801444369680a3d35f7f479717a
55	54	P055-L005	270	dry	3	A	site-code-A	target	1	attested	sukʰɛl			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L001	270	dry	1	B	site-code-B	target	1	attested	xaɛ̯ka			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L002	270	dry	1	C	site-code-C	target	1	attested	xai̯ka			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L002	270	dry	1	D	site-code-D	target	1	attested	xai̯ka			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L003	270	dry	1	E	site-code-E	target	1	attested	xai̯kɛ			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
55	54	P055-L004	270	dry	2	0	Bangla	control	1	attested	ʃukna			a21143378b48042d8fce359523ca632e3f096ee914d0f0d5dc4e0408a5f0c2d7
