Koch,,rasan,sun,,rasan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 2, site b Nokshi]",,,silkochbd2011:i002:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,rasan,sun,,rasan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 2, site c Kholchanda]",,,silkochbd2011:i002:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,rasan,sun,,rasan,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 2, site r Chandabhoi]",,,silkochbd2011:i002:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tinkekiya%20Koch%29
Koch,,ap,cloud,,ap,lexical-similarity group 3,"kim-ahmad-kim-sangma2011kochbd[wordlist item 5, site q Uttor Nokshi]",,,silkochbd2011:i005:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,lampar,wind,,lampar,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[wordlist item 8, site b Nokshi]",,,silkochbd2011:i008:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,lampar,wind,,lampar,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[wordlist item 8, site c Kholchanda]",,,silkochbd2011:i008:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,lampar,wind,,lampar,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[wordlist item 8, site r Chandabhoi]",,,silkochbd2011:i008:r:1,,,,dialect:Koch:kochbd2011-r-chandabhoi:Chandabhoi%20%28Tinkekiya%20Koch%29
Koch,,nampar,wind,,nampar,lexical-similarity group 2,"kim-ahmad-kim-sangma2011kochbd[wordlist item 8, site q Uttor Nokshi]",,,silkochbd2011:i008:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,karto,thunder,,karto,lexical-similarity group 4,"kim-ahmad-kim-sangma2011kochbd[wordlist item 10, site q Uttor Nokshi]",,,silkochbd2011:i010:q:1,,,,dialect:Koch:kochbd2011-q-uttor-nokshi:Uttor%20Nokshi%20%28Chapra%20Koch%29
Koch,,bono,mountain,,bono,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 12, site b Nokshi]",,,silkochbd2011:i012:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,bono,mountain,,bono,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 12, site c Kholchanda]",,,silkochbd2011:i012:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
Koch,,ti,water,,ti,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 13, site b Nokshi]",,,silkochbd2011:i013:b:1,,,,dialect:Koch:kochbd2011-b-nokshi:Nokshi%20%28Tintekiya%20Koch%29
Koch,,ti,water,,ti,lexical-similarity group 1,"kim-ahmad-kim-sangma2011kochbd[wordlist item 13, site c Kholchanda]",,,silkochbd2011:i013:c:1,,,,dialect:Koch:kochbd2011-c-kholchanda:Kholchanda%20%28Tintekiya%20Koch%29
