Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
S061_RDG	tʃ̑itɾɑŋ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S061 root; list A. Rabha / Rongdani; left table; source's small inverted breve on ʃ, medial tap, and final engma visibly confirmed
S061_MTR	tʃ̑eɾtɑŋ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S061 root; list B. Rabha / Maituri; left table; source's small inverted breve on ʃ, medial tap, and final engma visibly confirmed
S062_RDG	kɑntɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S062 thorn; list A. Rabha / Rongdani; left table; both open back vowels and medial n visibly confirmed
S062_MTR	kɑntɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S062 thorn; list B. Rabha / Maituri; left table; both open back vowels and medial n visibly confirmed
S063_RDG	pɑɾ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S063 flower; list A. Rabha / Rongdani; right table; final tap visibly confirmed
S063_MTR	pɑɾ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S063 flower; list B. Rabha / Maituri; right table; final tap visibly confirmed
S064_RDG	tʰé	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S064 fruit; list A. Rabha / Rongdani; right table; aspiration and acute accent visibly confirmed
S064_MTR	tʰeʔ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S064 fruit; list B. Rabha / Maituri; right table; aspiration, unaccented vowel, and final glottal stop visibly confirmed
S065_RDG	potʃ̑ó	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S065 mango; list A. Rabha / Rongdani; right table; source's small inverted breve on ʃ and final acute accent visibly confirmed
S065_MTR	potʃ̑oʔ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.26; printed p.22; source-order item S065 mango; list B. Rabha / Maituri; right table; source's small inverted breve on ʃ, unaccented vowel, and final glottal stop visibly confirmed
