Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
S121_RDG	gɑpʰuŋ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S121 tomorrow; list A. Rabha / Rongdani; left table; source's double-storey g, aspiration, rounded vowel, and final engma visibly confirmed at targeted zoom
S121_MTR	ɾebɑkɑʲ sʰɑni	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S121 tomorrow; list B. Rabha / Maituri; left table; initial tap, superscript palatal offglide, internal space, aspiration, and open back vowels visibly confirmed at targeted zoom
S122_RDG	hɑt̚pəksɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S122 week; list A. Rabha / Rongdani; left table; open back vowels, unreleased mark on t, and medial schwa visibly confirmed at targeted zoom
S122_MTR	soptɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S122 week; list B. Rabha / Maituri; left table; rounded vowel and final open back vowel visibly confirmed
S123_RDG	mɑs	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S123 month; list A. Rabha / Rongdani; left table; open back vowel visibly confirmed
S123_MTR	mɑs	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S123 month; list B. Rabha / Maituri; left table; open back vowel visibly confirmed
S124_RDG	bosoɾ sɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S124 year; list A. Rabha / Rongdani; left table; medial and final rounded vowels, tap, internal space, and final open back vowel visibly confirmed
S124_MTR	bosoɾ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S124 year; list B. Rabha / Maituri; left table; both rounded vowels and final tap visibly confirmed
S125_RDG	mɑʲtʃ̑ɑm	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S125 old (things); list A. Rabha / Rongdani; left table; superscript palatal offglide, source's small inverted breve on ʃ, and both open back vowels visibly confirmed at targeted zoom
S125_MTR	mɑʲtʃ̑ɑm	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S125 old (things); list B. Rabha / Maituri; left table; superscript palatal offglide, source's small inverted breve on ʃ, and both open back vowels visibly confirmed at targeted zoom
S126_RDG	pidam	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S126 new; list A. Rabha / Rongdani; right table; medial front vowel and source's Latin a visibly confirmed at targeted zoom
S126_MTR	pidɑm	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S126 new; list B. Rabha / Maituri; right table; medial front vowel and open back vowel visibly confirmed
S127_RDG	nemɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S127 good; list A. Rabha / Rongdani; right table; front vowel and final open back vowel visibly confirmed
S127_MTR	nemkʰɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S127 good; list B. Rabha / Maituri; right table; aspiration, open back vowel, and final superscript palatal offglide visibly confirmed at targeted zoom
S128_RDG	nemtʃ̑ɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S128 bad; list A. Rabha / Rongdani; right table; source's small inverted breve on ʃ and final open back vowel visibly confirmed at targeted zoom
S128_MTR	nemtʃ̑ɑkɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S128 bad; list B. Rabha / Maituri; right table; source's small inverted breve on ʃ, both open back vowels, and final superscript palatal offglide visibly confirmed at targeted zoom
S129_RDG	sumkɑj	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S129 wet; list A. Rabha / Rongdani; right table; rounded vowel, open back vowel, and baseline j visibly confirmed
S129_MTR	sukɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S129 wet; list B. Rabha / Maituri; right table; rounded vowel, open back vowel, and final superscript palatal offglide visibly confirmed at targeted zoom
S130_RDG	ɾɑ́nkɑj	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S130 dry; list A. Rabha / Rongdani; right table; initial tap, acute accent on first open back vowel, medial n, and baseline final j visibly confirmed at targeted zoom
S130_MTR	ɾɑnkɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.30; printed p.26; source-order item S130 dry; list B. Rabha / Maituri; right table; initial tap, medial n, both open back vowels, and final superscript palatal offglide visibly confirmed at targeted zoom
