Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
S141_RDG	ɾíjɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S141 heavy; list A. Rabha / Rongdani; left table; initial tap, acute accent on front vowel, baseline j, and final open back vowel visibly confirmed at targeted zoom
S141_MTR	ɾɨjɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S141 heavy; list B. Rabha / Maituri; left table; initial tap, barred vowel, baseline j, and final open back vowel visibly confirmed at targeted zoom
S142_RDG	tʃ̑éŋɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S142 light; list A. Rabha / Rongdani; right table; source's small inverted breve on ʃ, acute accent on front vowel, engma, and final open back vowel visibly confirmed at targeted zoom
S142_MTR	tʃ̑eŋɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S142 light; list B. Rabha / Maituri; right table; source's small inverted breve on ʃ, front vowel, engma, and final open back vowel visibly confirmed at targeted zoom
S143_RDG	qɑ́ɾɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S143 above; list A. Rabha / Rongdani; right table; q, acute accent on first open back vowel, tap, and final open back vowel visibly confirmed
S143_MTR	kɑɾɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S143 above; list B. Rabha / Maituri; right table; tap, both open back vowels, and final superscript palatal offglide visibly confirmed at targeted zoom
S144_RDG	kɑ́mɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S144 below; list A. Rabha / Rongdani; right table; acute accent on first open back vowel and final open back vowel visibly confirmed
S144_MTR	kɑmɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S144 below; list B. Rabha / Maituri; right table; both open back vowels and final superscript palatal offglide visibly confirmed at targeted zoom
S145_RDG	boqːɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S145 white; list A. Rabha / Rongdani; right table; rounded vowel, q, length mark, and final open back vowel visibly confirmed at targeted zoom
S145_MTR	bokɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.31; printed p.27; source-order item S145 white; list B. Rabha / Maituri; right table; rounded vowel, open back vowel, and final superscript palatal offglide visibly confirmed at targeted zoom
