Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
S151_RDG	bisi	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S151 where?; list A. Rabha / Rongdani; left table; both front vowels visibly confirmed
S151_MTR	bisi	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S151 where?; list B. Rabha / Maituri; left table; both front vowels visibly confirmed
S152_RDG	bedo	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S152 when?; list A. Rabha / Rongdani; left table; medial front vowel and final rounded vowel visibly confirmed
S152_MTR	bedo	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S152 when?; list B. Rabha / Maituri; left table; medial front vowel and final rounded vowel visibly confirmed
S153_RDG	bentʃ̑ek̚	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S153 how many?; list A. Rabha / Rongdani; left table; source's small inverted breve on ʃ, second front vowel, and final unreleased mark visibly confirmed at targeted zoom
S153_MTR	bentʃ̑ok̚	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S153 how many?; list B. Rabha / Maituri; left table; source's small inverted breve on ʃ, rounded vowel, and final unreleased mark visibly confirmed at targeted zoom
S154_RDG	bekʰɾe	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S154 what kind?; list A. Rabha / Rongdani; left table; aspiration, following tap, and both front vowels visibly confirmed at targeted zoom
S154_MTR	betʰeŋe	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S154 what kind?; list B. Rabha / Maituri; left table; aspiration, medial engma, and front vowels visibly confirmed at targeted zoom
S155_RDG	ikɑj	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S155 this; list A. Rabha / Rongdani; left table; open back vowel and baseline final j visibly confirmed at targeted zoom
S155_MTR	ikɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S155 this; list B. Rabha / Maituri; left table; open back vowel and superscript palatal offglide visibly confirmed at targeted zoom
S156_RDG	uqɑj	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S156 that; list A. Rabha / Rongdani; left table; q, open back vowel, and baseline final j visibly confirmed at targeted zoom
S156_MTR	howgo	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S156 that; list B. Rabha / Maituri; left table; w, source's double-storey g, and both rounded vowels visibly confirmed at targeted zoom
S157_RDG	ibid͡ʒəm	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S157 these; list A. Rabha / Rongdani; left table; spanning affricate tie and medial schwa visibly confirmed at targeted zoom
S157_MTR	ikɑʲ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S157 these; list B. Rabha / Maituri; left table; open back vowel and superscript palatal offglide visibly confirmed at targeted zoom
S158_RDG	ubid͡ʒəm	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S158 those; list A. Rabha / Rongdani; right table; initial rounded vowel, spanning affricate tie, and medial schwa visibly confirmed at targeted zoom
S158_MTR	howgo	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S158 those; list B. Rabha / Maituri; right table; w, source's double-storey g, and both rounded vowels visibly confirmed at targeted zoom
S159_RDG	gosɑn	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S159 same (like); list A. Rabha / Rongdani; right table; source's double-storey g, rounded vowel, and open back vowel visibly confirmed at targeted zoom
S159_MTR	sumɑn	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S159 same (like); list B. Rabha / Maituri; right table; rounded vowel and open back vowel visibly confirmed at targeted zoom
S160_RDG	beɾgɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S160 different; list A. Rabha / Rongdani; right table; tap, source's double-storey g, and final open back vowel visibly confirmed at targeted zoom
S160_MTR	beɾgɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.32; printed p.28; source-order item S160 different; list B. Rabha / Maituri; right table; tap, source's double-storey g, and final open back vowel visibly confirmed at targeted zoom
