Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
S091_RDG	pɾɨn	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S091 goat; list A. Rabha / Rongdani; left table; tap, barred ɨ, and final n visibly confirmed at targeted zoom
S091_MTR	pɾun	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S091 goat; list B. Rabha / Maituri; left table; tap, medial u, and final n visibly confirmed
S092_RDG	kí	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S092 dog; list A. Rabha / Rongdani; left table; acute accent visibly confirmed
S092_MTR	kɪʔ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S092 dog; list B. Rabha / Maituri; left table; small-capital ɪ and final glottal stop visibly confirmed at targeted zoom
S093_RDG	tupú	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S093 snake; list A. Rabha / Rongdani; left table; final acute accent visibly confirmed
S093_MTR	tupu	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S093 snake; list B. Rabha / Maituri; left table; absence of accent visibly confirmed
S094_RDG	mɑqɾɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S094 monkey; list A. Rabha / Rongdani; left table; q, following tap, and both open back vowels visibly confirmed
S094_MTR	mɑqɾɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S094 monkey; list B. Rabha / Maituri; left table; q, following tap, and both open back vowels visibly confirmed
S095_RDG	só	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S095 mosquito; list A. Rabha / Rongdani; right table; acute accent visibly confirmed
S095_MTR	so	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S095 mosquito; list B. Rabha / Maituri; right table; absence of accent visibly confirmed
S096_RDG	soŋsoməɾɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S096 ant; list A. Rabha / Rongdani; right table; engma, schwa, tap, and final open back vowel visibly confirmed
S096_MTR	tʃ̑oŋ sɑmɑɾɑ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S096 ant; list B. Rabha / Maituri; right table; source's small inverted breve on ʃ, engma, internal space, tap, and open back vowels visibly confirmed
S097_RDG	bibuɾ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S097 spider; list A. Rabha / Rongdani; right table; final tap visibly confirmed
S097_MTR	bʰebuɾ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S097 spider; list B. Rabha / Maituri; right table; aspiration and final tap visibly confirmed
S098_RDG	muŋ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S098 name; list A. Rabha / Rongdani; right table; final engma visibly confirmed
S098_MTR	muŋ	attested	high	manual visual transcription from 1200-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.28; printed p.24; source-order item S098 name; list B. Rabha / Maituri; right table; final engma visibly confirmed
