Cell_Key	Manual_Form	Cell_Status	Confidence	Review_Method	Reviewer	Notes
S001_RDG	kɑ́n, kɑnɡɑnd͡ʒi	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S001 body; list A. Rabha / Rongdani; left table; medial n and tied d͡ʒ visibly rechecked at targeted zoom
S001_MTR	kɑn	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S001 body; list B. Rabha / Maituri; left table
S002_RDG	tɨkɑm	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S002 head; list A. Rabha / Rongdani; left table
S002_MTR	tɨkɑm	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S002 head; list B. Rabha / Maituri; left table
S003_RDG	kʰoɾó	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S003 hair; list A. Rabha / Rongdani; left table
S003_MTR	kʰoɾok̚	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S003 hair; list B. Rabha / Maituri; left table; final unreleased mark visibly confirmed at targeted zoom
S004_RDG	mukʰɑŋ	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S004 face; list A. Rabha / Rongdani; right table
S004_MTR	mukʰuŋ	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S004 face; list B. Rabha / Maituri; right table
S005_RDG	neken	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S005 eye; list A. Rabha / Rongdani; right table
S005_MTR	muken	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S005 eye; list B. Rabha / Maituri; right table
S006_RDG	nɑkoɾ	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S006 ear; list A. Rabha / Rongdani; right table
S006_MTR	nɑkoɾ	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.22; printed p.18; source-order item S006 ear; list B. Rabha / Maituri; right table
S007_RDG	kumpɑk̚	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S007 nose; list A. Rabha / Rongdani; left table; final unreleased mark visibly confirmed
S007_MTR	kumpɑk̚	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S007 nose; list B. Rabha / Maituri; left table; final unreleased mark visibly confirmed
S008_RDG	kʰútʃ̑em	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S008 mouth; list A. Rabha / Rongdani; left table; source's small inverted breve on ʃ retained and distinguished from a d͡ʒ tie
S008_MTR	kutʃ̑em	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S008 mouth; list B. Rabha / Maituri; left table; source's small inverted breve on ʃ retained and distinguished from a d͡ʒ tie
S009_RDG	pʰɑkʰəm	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S009 tooth; list A. Rabha / Rongdani; left table
S009_MTR	pʰɑkʰɑm	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S009 tooth; list B. Rabha / Maituri; left table
S010_RDG	kʰútlɑj	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S010 tongue; list A. Rabha / Rongdani; left table
S010_MTR	kutəlɑʲ	attested	high	manual visual transcription from 600-dpi rendered source image; OCR/PDF text used only to locate table cells and never to supply or verify readings	OpenAI Codex	physical PDF p.23; printed p.19; source-order item S010 tongue; list B. Rabha / Maituri; left table; final palatal offglide visibly confirmed
