Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
109	older sister	NCH	Noiri-Chillare	56	50	left	ɖʌji bɔʔhĩ	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	NPN	Noiri-Pannali	56	50	left	oɖu bɔʔhi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	NAS	Noiri-Astambha	56	50	left	woɖiboʔhĩ	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	NGO	Noiri-Gomon	56	50	left	voɖi boihʔi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	BMU	Barutiya-Mutalwad	56	50	left	aoɖi boʔhĩ | ɖʌji boʔhĩ	3 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	DBM	Dungra Bhili-Mathwad	56	50	right	oɖi bɔʔhĩ | ɖʌiru bɔʔhĩ	3 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	DBA	Dungra Bhili-Ambadungar	56	50	right	baje	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	NTO	Nahali-Toranmal	56	50	right	ɖawali bai | ɖawali bai | ɖawali boɳli	6 | 8 | 8	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	KNA	Kotli-Narayanpur	56	50	right	moʈi bʌhʌis	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
109	older sister	KTA	Kotli-Taradi	56	50	right	moʈi baj | moʈi baj	6 | 7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
