Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
163	twenty	NCH	Noiri-Chillare	67	61	right	vihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	NPN	Noiri-Pannali	67	61	right	vihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	NAS	Noiri-Astambha	67	61	right	vihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	NGO	Noiri-Gomon	67	61	right	vihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	BMU	Barutiya-Mutalwad	67	61	right	vihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	DBM	Dungra Bhili-Mathwad	67	61	right	vihi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	DBA	Dungra Bhili-Ambadungar	67	61	right	vĩhi	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	NTO	Nahali-Toranmal	67	61	right	βih	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	KNA	Kotli-Narayanpur	67	61	right	vis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	KTA	Kotli-Taradi	67	61	right	vis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	GTA	Gujari-Taradi	67	61	right	vis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	GUJ	Gujarati	67	61	right	vis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	MAR	Marati	67	61	right	βis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	HIN	Hindi	67	61	right	bis	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	NTE	Nahali-Tembhi	67	61	right	isʌ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	TKO	Tukaithad-Korku	67	61	right	isa	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	twenty	NJA	Nihali-Jamod	67	61	right	iso	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NCH	Noiri-Chillare	67	61	right	ek hʌu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NPN	Noiri-Pannali	67	61	right	ek hʌu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NAS	Noiri-Astambha	67	61	right	ek hʌu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NGO	Noiri-Gomon	67	61	right	hov	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	BMU	Barutiya-Mutalwad	67	61	right	ekhʌo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	DBM	Dungra Bhili-Mathwad	67	61	right	ek hʌu | ekhɔve	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	DBA	Dungra Bhili-Ambadungar	67	61	right	ekhɔve	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NTO	Nahali-Toranmal	67	61	right	ho	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	KNA	Kotli-Narayanpur	67	61	right	sʌmbʌr	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	KTA	Kotli-Taradi	67	61	right	sʌmbʌr	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	GTA	Gujari-Taradi	67	61	right	hʌu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	GUJ	Gujarati	67	61	right	so	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	MAR	Marati	67	61	right	ʃʌmbhʌr	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	HIN	Hindi	67	61	right	so	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NTE	Nahali-Tembhi	67	61	right	çeɖi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	TKO	Tukaithad-Korku	67	61	right	çeɖi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	one hundred	NJA	Nihali-Jamod	67	61	right	çedi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NCH	Noiri-Chillare	67	61	right	kɔɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NPN	Noiri-Pannali	67	61	right	koɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NAS	Noiri-Astambha	67	61	right	koɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NGO	Noiri-Gomon	67	61	right	koɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	BMU	Barutiya-Mutalwad	67	61	right	koɖu	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	DBM	Dungra Bhili-Mathwad	68	62	left	kɔɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	DBA	Dungra Bhili-Ambadungar	68	62	left	kɔrɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NTO	Nahali-Toranmal	68	62	left	kuɳ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	KNA	Kotli-Narayanpur	68	62	left	koi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	KTA	Kotli-Taradi	68	62	left	koɳ | koɳ	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	GTA	Gujari-Taradi	68	62	left	koɳ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	GUJ	Gujarati	68	62	left	kɔɳ | kɔɳ	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	MAR	Marati	68	62	left	koɳ | koɳ	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	HIN	Hindi	68	62	left	koun	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NTE	Nahali-Tembhi	68	62	left	dʒe	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	TKO	Tukaithad-Korku	68	62	left	dʒe	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	who?	NJA	Nihali-Jamod	68	62	left	hɛre	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NCH	Noiri-Chillare	68	62	left	ki	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NPN	Noiri-Pannali	68	62	left	ki	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NAS	Noiri-Astambha	68	62	left	ki	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NGO	Noiri-Gomon	68	62	left	ka	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	BMU	Barutiya-Mutalwad	68	62	left	ki	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	DBM	Dungra Bhili-Mathwad	68	62	left	kage	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	DBA	Dungra Bhili-Ambadungar	68	62	left	kage	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NTO	Nahali-Toranmal	68	62	left	kai	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	KNA	Kotli-Narayanpur	68	62	left	kʌi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	KTA	Kotli-Taradi	68	62	left	kʌi	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	GTA	Gujari-Taradi	68	62	left	su	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	GUJ	Gujarati	68	62	left	ʃũ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	MAR	Marati	68	62	left	kai	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	HIN	Hindi	68	62	left	kja	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NTE	Nahali-Tembhi	68	62	left	tʃutʃ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	TKO	Tukaithad-Korku	68	62	left	tʃutʃ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	what?	NJA	Nihali-Jamod	68	62	left	nan	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NCH	Noiri-Chillare	68	62	left	ka	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NPN	Noiri-Pannali	68	62	left	kʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NAS	Noiri-Astambha	68	62	left	ka	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NGO	Noiri-Gomon	68	62	left	ka	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	BMU	Barutiya-Mutalwad	68	62	left	ka	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	DBM	Dungra Bhili-Mathwad	68	62	left	kahʔɔtɔhɔ | kʌʔha	3 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	DBA	Dungra Bhili-Ambadungar	68	62	left	kã	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NTO	Nahali-Toranmal	68	62	left	kã	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	KNA	Kotli-Narayanpur	68	62	left	t̪it̪a	0	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	KTA	Kotli-Taradi	68	62	left	kʌha	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	GTA	Gujari-Taradi	68	62	left	kaj	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	GUJ	Gujarati	68	62	left	kjã	7	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	MAR	Marati	68	62	left	kothe	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	HIN	Hindi	68	62	left	kəhã	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NTE	Nahali-Tembhi	68	62	left	tuvʌn	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	TKO	Tukaithad-Korku	68	62	left	olen | toden | tuvan	9 | 5 | 5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	where?	NJA	Nihali-Jamod	68	62	left	miŋki	8	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
