Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
82	oil	NCH	Noiri-Chillare	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	NPN	Noiri-Pannali	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	NAS	Noiri-Astambha	50	44	right	ʈen	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	NGO	Noiri-Gomon	50	44	right	ʈen	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	BMU	Barutiya-Mutalwad	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	DBM	Dungra Bhili-Mathwad	50	44	right	tene	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	DBA	Dungra Bhili-Ambadungar	50	44	right	ʈene	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	NTO	Nahali-Toranmal	50	44	right	ʈeɭ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	KNA	Kotli-Narayanpur	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	KTA	Kotli-Taradi	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	GTA	Gujari-Taradi	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	GUJ	Gujarati	50	44	right	ʈɛl	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	MAR	Marati	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	HIN	Hindi	50	44	right	ʈɛl | ʈel	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	NTE	Nahali-Tembhi	50	44	right	sʊnum	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	TKO	Tukaithad-Korku	50	44	right	sʊnum	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
82	oil	NJA	Nihali-Jamod	50	44	right	ʈel	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NCH	Noiri-Chillare	50	44	right	kharɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NPN	Noiri-Pannali	50	44	right	kharo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NAS	Noiri-Astambha	50	44	right	kharo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NGO	Noiri-Gomon	50	44	right	kharo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	BMU	Barutiya-Mutalwad	50	44	right	kharo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	DBM	Dungra Bhili-Mathwad	50	44	right	kharo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	DBA	Dungra Bhili-Ambadungar	50	44	right	kharɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NTO	Nahali-Toranmal	50	44	right	miʈh	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	KNA	Kotli-Narayanpur	50	44	right	khara	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	KTA	Kotli-Taradi	50	44	right	miʈ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	GTA	Gujari-Taradi	50	44	right	miʈhu	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	GUJ	Gujarati	50	44	right	miʈhũ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	MAR	Marati	50	44	right	miʈh	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	HIN	Hindi	50	44	right	nʌmək	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NTE	Nahali-Tembhi	50	44	right	bʊlʊm	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	TKO	Tukaithad-Korku	50	44	right	bʊlʊm	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
83	salt	NJA	Nihali-Jamod	50	44	right	tʃopo	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NCH	Noiri-Chillare	50	44	right	mʌha	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NPN	Noiri-Pannali	50	44	right	maha	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NAS	Noiri-Astambha	50	44	right	maha	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NGO	Noiri-Gomon	50	44	right	maha	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	BMU	Barutiya-Mutalwad	50	44	right	mãhã	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	DBM	Dungra Bhili-Mathwad	50	44	right	mʌha	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	DBA	Dungra Bhili-Ambadungar	50	44	right	mʌhã	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NTO	Nahali-Toranmal	51	45	left	mah	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	KNA	Kotli-Narayanpur	51	45	left	badʒi	4	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	KTA	Kotli-Taradi	51	45	left	mas	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	GTA	Gujari-Taradi	51	45	left	mas	3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	GUJ	Gujarati	51	45	left	gos | gos	2 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	MAR	Marati	51	45	left	mãs | mãs	1 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	HIN	Hindi	51	45	left	gosʈ	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NTE	Nahali-Tembhi	51	45	left	gilʊ	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	TKO	Tukaithad-Korku	51	45	left	dʒilu	5	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
84	meat	NJA	Nihali-Jamod	51	45	left	kev	6	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
85	fat	NCH	Noiri-Chillare	51	45	left	sʌrbi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
85	fat	NPN	Noiri-Pannali	51	45	left	sʌrbi	2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
85	fat	NAS	Noiri-Astambha	51	45	left	doɖo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
85	fat	NGO	Noiri-Gomon	51	45	left	ɖoɖɔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
85	fat	BMU	Barutiya-Mutalwad	51	45	left	doɖo | sʌrbi	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
