Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
75	chili	BAI	Bhumij	Baigodia	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	CHA	Bhumij	Champi	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	DIG	Bhumij	Dighinuasahi	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	DUM	Bhumij	Dumadie	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	LAD	Bhumij	Ladhiramsai	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	MAD	Bhumij	Madhupur	yes	48	43	right	mɛɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	MOH	Bhumij	Mohuldiha	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	MUN	Bhumij	Munduy	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	POD	Bhumij	Podadiha	yes	48	43	right	muɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	UDA	Bhumij/Mundari	Udala	yes	48	43	right	moɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	MCH	Mundari	Chalagi	no	48	43	right	mɛɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	MDI	Mundari	Dictionary	no	48	43	right	mɑɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
75	chili	MDH	Mundari	Dhungarisai	no	48	43	right	moɾtʃi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with rhotics, nasals, vowel quality, and page/column breaks rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
