Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
1	body	BAI	Bhumij	Baigodia	yes	34	29	left	hoɖomo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	CHA	Bhumij	Champi	yes	34	29	left	hoɖomo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	DIG	Bhumij	Dighinuasahi	yes	34	29	left	hɔɭmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	DUM	Bhumij	Dumadie	yes	34	29	left	hoɾəmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	LAD	Bhumij	Ladhiramsai	yes	34	29	left	hoɾəmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MAD	Bhumij	Madhupur	yes	34	29	left	hoɖomo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MOH	Bhumij	Mohuldiha	yes	34	29	left	hɔɖmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MUN	Bhumij	Munduy	yes	34	29	left	hɔɖmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	POD	Bhumij	Podadiha	yes	34	29	left	hoɖomo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	UDA	Bhumij/Mundari	Udala	yes	34	29	left	hoɖomo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MCH	Mundari	Chalagi	no	34	29	left	hɔɖmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MDI	Mundari	Dictionary	no	34	29	left	hɔɖmo | hoɽmo	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MDH	Mundari	Dhungarisai	no	34	29	left	hoɖomo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	MJH	Mundari	Jharmunda	no	34	29	left	hɔɖmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	HDI	Ho	Dillisore	no	34	29	left	hɔmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	SDI	Santali	Dictionary	no	34	29	left	hoɾmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	SNA	Santali	Nayarangamotia	no	34	29	left	hɔɾmo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
1	body	ORI	Oriya	Cuttack	no	34	29	left	soɾiɾo	2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	BAI	Bhumij	Baigodia	yes	34	29	left	boʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	CHA	Bhumij	Champi	yes	34	29	left	boʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	DIG	Bhumij	Dighinuasahi	yes	34	29	left	bɔʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	DUM	Bhumij	Dumadie	yes	34	29	left	boʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	LAD	Bhumij	Ladhiramsai	yes	34	29	left	boʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MAD	Bhumij	Madhupur	yes	34	29	left	bohoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MOH	Bhumij	Mohuldiha	yes	34	29	left	bɔho	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MUN	Bhumij	Munduy	yes	34	29	left	bo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	POD	Bhumij	Podadiha	yes	34	29	left	boho	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	UDA	Bhumij/Mundari	Udala	yes	34	29	left	boʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MCH	Mundari	Chalagi	no	34	29	left	bɔʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MDI	Mundari	Dictionary	no	34	29	left	bo | mund	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MDH	Mundari	Dhungarisai	no	34	29	left	boʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	MJH	Mundari	Jharmunda	no	34	29	left	bɔho	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
2	head	HDI	Ho	Dillisore	no	34	29	left	bo	1	attested	high		manual visual inspection of 400-dpi rendered PDF page; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
