Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
10	tongue	BAI	Bhumij	Baigodia	yes	35	30	right	ɑlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	CHA	Bhumij	Champi	yes	35	30	right	ɑlʌŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	DIG	Bhumij	Dighinuasahi	yes	35	30	right	ɐlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	DUM	Bhumij	Dumadie	yes	35	30	right	ɑlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	LAD	Bhumij	Ladhiramsai	yes	35	30	right	leʔe	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	MAD	Bhumij	Madhupur	yes	35	30	right	ɑlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	MOH	Bhumij	Mohuldiha	yes	35	30	right	ɐlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	MUN	Bhumij	Munduy	yes	35	30	right	lɛlej	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	POD	Bhumij	Podadiha	yes	35	30	right	ʌlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
10	tongue	UDA	Bhumij/Mundari	Udala	yes	35	30	right	ɑlɑŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
