Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
50	rainbow	BAI	Bhumij	Baigodia	yes	43	38	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	CHA	Bhumij	Champi	yes	43	38	right	ɾɑm dɦʌnus	5	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	DIG	Bhumij	Dighinuasahi	yes	43	38	right	kɑlɑnd̪uki	6	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	DUM	Bhumij	Dumadie	yes	43	38	right	ɾohod̪biŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	LAD	Bhumij	Ladhiramsai	yes	43	38	right	bɑnd̪ɛlɛlɛʔ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MAD	Bhumij	Madhupur	yes	43	38	right	lite	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MOH	Bhumij	Mohuldiha	yes	43	38	right	ɾod̪biŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MUN	Bhumij	Munduy	yes	43	38	right	nud̪ubiŋ	4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	POD	Bhumij	Podadiha	yes	43	38	right	luɳd̪ubiŋ	4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	UDA	Bhumij/Mundari	Udala	yes	43	38	right	ɾɑm diluɑn	5	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MCH	Mundari	Chalagi	no	43	38	right	bɑnd̪ɑsike | lɔhɔɾbiŋ	2 | 4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MDI	Mundari	Dictionary	no	43	38	right	bɑnd̪ɑlele	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MDH	Mundari	Dhungarisai	no	43	38	right	tʃɑndil	7	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	MJH	Mundari	Jharmunda	no	44	39	left	lɔhɔɾbiŋ	4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	HDI	Ho	Dillisore	no	44	39	left	ɾulbiŋoŋ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	SDI	Santali	Dictionary	no	44	39	left	litɑ ɑʔk	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	SNA	Santali	Nayarangamotia	no	44	39	left	lite	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
50	rainbow	ORI	Oriya	Cuttack	no	44	39	left	ind̪ɾod̪ɑnɑsə	8	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
51	wind	BAI	Bhumij	Baigodia	yes	44	39	left	hʌjʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break continuations enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
