Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
45	rain	BAI	Bhumij	Baigodia	yes	42	37	right	gɑmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	CHA	Bhumij	Champi	yes	42	37	right	gʌmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	DIG	Bhumij	Dighinuasahi	yes	42	37	right	gɑmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	DUM	Bhumij	Dumadie	yes	42	37	right	gɑmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	LAD	Bhumij	Ladhiramsai	yes	42	37	right	gɔmʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MAD	Bhumij	Madhupur	yes	42	37	right	gɛmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MOH	Bhumij	Mohuldiha	yes	42	37	right	gɑmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MUN	Bhumij	Munduy	yes	42	37	right	gɑmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	POD	Bhumij	Podadiha	yes	42	37	right	gʌmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	UDA	Bhumij/Mundari	Udala	yes	42	37	right	d̪ɑʔɑʔ gɑmɑ | d̪ɑʔɑʔ | d̪ɑʔɑʔ gɑmɑ	1 | 2 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MCH	Mundari	Chalagi	no	42	37	right	d̪ɑʔɑʔ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MDI	Mundari	Dictionary	no	42	37	right	dʒɑɾgi	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MDH	Mundari	Dhungarisai	no	42-43	37-38	right/left	d̪ɑʔɑʔ gɑmɑ | d̪ɑʔɑʔ | d̪ɑʔɑʔ gɑmɑ	1 | 2 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	MJH	Mundari	Jharmunda	no	43	38	left	d̪ɑʔɑʔ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	HDI	Ho	Dillisore	no	43	38	left	gɛmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	SDI	Santali	Dictionary	no	43	38	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	SNA	Santali	Nayarangamotia	no	43	38	left	d̪ɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
45	rain	ORI	Oriya	Cuttack	no	43	38	left	boɾosɑ	4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	BAI	Bhumij	Baigodia	yes	43	38	left	d̪ɑʔɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
46	water	CHA	Bhumij	Champi	yes	43	38	left	d̪ɑʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dense page breaks and glyphs enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
