Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
204	you (2nd sg, formal)	BAI	Bhumij	Baigodia	yes	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	CHA	Bhumij	Champi	yes	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	DIG	Bhumij	Dighinuasahi	yes	75	70	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	DUM	Bhumij	Dumadie	yes	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	LAD	Bhumij	Ladhiramsai	yes	75	70	left	ɑbɛn	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MAD	Bhumij	Madhupur	yes	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MOH	Bhumij	Mohuldiha	yes	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MUN	Bhumij	Munduy	yes	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	POD	Bhumij	Podadiha	yes	75	70	left	ʌben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	UDA	Bhumij/Mundari	Udala	yes	75	70	left	ɑbin	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MCH	Mundari	Chalagi	no	75	70	left	ɑm	2	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MDI	Mundari	Dictionary	no	75	70	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MDH	Mundari	Dhungarisai	no	75	70	left	ɑbin	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	MJH	Mundari	Jharmunda	no	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	HDI	Ho	Dillisore	no	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	SDI	Santali	Dictionary	no	75	70	left	ɑben	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	SNA	Santali	Nayarangamotia	no	75	70	left	ɑbiŋ	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
204	you (2nd sg, formal)	ORI	Oriya	Cuttack	no	75	70	left	ɑponõ	3	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
205	he (3rd sg, masculine)	BAI	Bhumij	Baigodia	yes	75	70	left	ɑʔe	2	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
205	he (3rd sg, masculine)	CHA	Bhumij	Champi	yes	75	70	left	ɑʔt̪	2	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
205	he (3rd sg, masculine)	DIG	Bhumij	Dighinuasahi	yes	75	70	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
205	he (3rd sg, masculine)	DUM	Bhumij	Dumadie	yes	75	70	left	iniʔi	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
205	he (3rd sg, masculine)	LAD	Bhumij	Ladhiramsai	yes	75	70	left	iniʔ	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
205	he (3rd sg, masculine)	MAD	Bhumij	Madhupur	yes	75	70	left	ini	1	attested	high		manual visual inspection of the 800-dpi rendered PDF page with vowel qualities, glottal stops, nasals, source length colons, column continuation, and separately numbered responses checked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
