Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
110	younger sister	BAI	Bhumij	Baigodia	yes	55	50	right	buɖi	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	CHA	Bhumij	Champi	yes	55	50	right	hon misi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	DIG	Bhumij	Dighinuasahi	yes	55	50	right	misi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	DUM	Bhumij	Dumadie	yes	55	50	right	misi iɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	LAD	Bhumij	Ladhiramsai	yes	55	50	right	uɾiŋmisi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	MAD	Bhumij	Madhupur	yes	55	50	right	huɾiŋni	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	MOH	Bhumij	Mohuldiha	yes	55	50	right	misi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	MUN	Bhumij	Munduy	yes	55	50	right	hon misi	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	POD	Bhumij	Podadiha	yes	55	50	right	misi iɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
110	younger sister	UDA	Bhumij/Mundari	Udala	yes	55	50	right	huɾin buɖi	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with retroflexes, nasalization, dental marks, vowel length, continuations, and page/column breaks rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
