Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
199	speak!, he spoke	BAI	Bhumij	Baigodia	yes	73	68	right	dʒɑɾem, dʒɑgɑɾlɑ	3	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	CHA	Bhumij	Champi	yes	73	68	right	kɑdʒilijɑe | menkejʌe	1 | 2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	DIG	Bhumij	Dighinuasahi	yes	73	68	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	DUM	Bhumij	Dumadie	yes	74	69	left	kɑdʒidʒme, kɑdʒiluiɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	LAD	Bhumij	Ladhiramsai	yes	74	69	left	kɑdʒiʔme, kɑdʒilɛd̪ɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MAD	Bhumij	Madhupur	yes	74	69	left	kɛdʒidʒme, kɛdʒikijɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MOH	Bhumij	Mohuldiha	yes	74	69	left	kɛdʒiʔɲe, kɛdʒilɛʔjɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MUN	Bhumij	Munduy	yes	74	69	left	kɛdʒidʒɲe, kɑdʒikedɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	POD	Bhumij	Podadiha	yes	74	69	left	kɑdʒidʒme, kɑdʒikie	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	UDA	Bhumij/Mundari	Udala	yes	74	69	left	menem, menkid̪ɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MCH	Mundari	Chalagi	no	74	69	left	dʒɑgɑɾ, dʒɑgɑɾ kid̪ɑ	3	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MDI	Mundari	Dictionary	no	74	69	left	kɑdʒi | men	1 | 2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MDH	Mundari	Dhungarisai	no	74	69	left	menem, menkid̪ɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	MJH	Mundari	Jharmunda	no	74	69	left	kɛdʒime, kɛdʒikidɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	HDI	Ho	Dillisore	no	74	69	left	kɛdʒime, kɛdʒikidɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
199	speak!, he spoke	SDI	Santali	Dictionary	no	74	69	left	men | ɾoɾ	2 | 5	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, palatal nasal, dental marks, and separately numbered responses rechecked in 800-dpi source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
