Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
198	come!, he came	BAI	Bhumij	Baigodia	yes	73	68	right	hidʒuʔme, hiːlenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	CHA	Bhumij	Champi	yes	73	68	right	hidʒume, hidʒlinɑje	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	DIG	Bhumij	Dighinuasahi	yes	73	68	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	DUM	Bhumij	Dumadie	yes	73	68	right	hidʒiʔme, hidʒlinɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	LAD	Bhumij	Ladhiramsai	yes	73	68	right	hidʒuʔme, hidʒulenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	MAD	Bhumij	Madhupur	yes	73	68	right	hidʒume, hidʒujɑnɑe	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	MOH	Bhumij	Mohuldiha	yes	73	68	right	hidʒuʔme, hiːlenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	MUN	Bhumij	Munduy	yes	73	68	right	ɛlɑ, hidʒenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	POD	Bhumij	Podadiha	yes	73	68	right	hidʒuʔme, hidʒlinɑe	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
198	come!, he came	UDA	Bhumij/Mundari	Udala	yes	73	68	right	hidʒume, hidʒujɑnɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with glottal stops, length marks, and continuation lines rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
