Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
195	walk!, he walked	BAI	Bhumij	Baigodia	yes	73	68	left	send̪ogome, senkid̪ɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	CHA	Bhumij	Champi	yes	73	68	left	senoʔme, senlinɑjɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	DIG	Bhumij	Dighinuasahi	yes	73	68	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	DUM	Bhumij	Dumadie	yes	73	68	left	senoʔme, senlene	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	LAD	Bhumij	Ladhiramsai	yes	73	68	left	sɛnodʒɑnʌ, dolɑ	1	attested	medium	source appends '(?)' after dolɑ; printed form itself is legible	manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MAD	Bhumij	Madhupur	yes	73	68	left	seneme, senkijet̪	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MOH	Bhumij	Mohuldiha	yes	73	68	left	sen, edʒ senlɛnɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MUN	Bhumij	Munduy	yes	73	68	left	d̪olɑŋ, sentʃenɑ | d̪olɑŋ, sentʃenɑ	1 | 2	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	POD	Bhumij	Podadiha	yes	73	68	left	senem, sendʒɑnɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	UDA	Bhumij/Mundari	Udala	yes	73	68	left	senem, ɑeʔ senkid̪ɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MCH	Mundari	Chalagi	no	73	68	left	tɑhɑlne, honoɾt̪idʒɑnɑ	4	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MDI	Mundari	Dictionary	no	73	68	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MDH	Mundari	Dhungarisai	no	73	68	left	senem, ɑeʔ senkid̪ɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	MJH	Mundari	Jharmunda	no	73	68	left	d̪olɑ, senket̪eɾ | d̪olɑ, senket̪eɾ	1 | 2	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	HDI	Ho	Dillisore	no	73	68	left	senime, senojinɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	SDI	Santali	Dictionary	no	73	68	left	dɑɾɑ | tɑɾɑm	3 | 3	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	SNA	Santali	Nayarangamotia	no	73	68	left	d̪elɑŋ, tʃelɑwenɑj	2	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
195	walk!, he walked	ORI	Oriya	Cuttack	no	73	68	left	tʃɑlibɑʔ	5	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated numbered responses, dental marks, and the printed uncertainty qualifier rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
