Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
186	he is, he was thirsty	BAI	Bhumij	Baigodia	yes	71	66	left	t̪it̪ɑŋt̪aiken	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	CHA	Bhumij	Champi	yes	71	66	left	t̪it̪ɑŋt̪ɑdʒi t̪aikenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	DIG	Bhumij	Dighinuasahi	yes	71	66	left			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	DUM	Bhumij	Dumadie	yes	71	66	left	t̪it̪ɑŋt̪e t̪aikenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	LAD	Bhumij	Ladhiramsai	yes	71	66	left	t̪ɛt̪ɑŋt̪aikinʌ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	MAD	Bhumij	Madhupur	yes	71	66	left	t̪it̪ɑŋt̪e t̪aikenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	MOH	Bhumij	Mohuldiha	yes	71	66	left	t̪ɛt̪ɑŋt̪edʒijɑ, hɔlɑ t̪ɛt̪ɑŋt̪edʒijɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	MUN	Bhumij	Munduy	yes	71	66	left	t̪ɛt̪ɑŋt̪ɑdʒijɑ, t̪ɛt̪ɑŋt̪aikenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	POD	Bhumij	Podadiha	yes	71	66	left	t̪it̪ɑŋt̪ɑdʒie	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	UDA	Bhumij/Mundari	Udala	yes	71	66	left	t̪it̪ɑŋt̪aikenɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	MCH	Mundari	Chalagi	no	71	66	left	t̪ɛt̪ɑŋdʒɑʔɑje, t̪ɛt̪ɑŋliʔɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
186	he is, he was thirsty	MDI	Mundari	Dictionary	no	71	66	left	t̪ɛt̪ɑŋ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF page with repeated dental marks, glottal stops, and continuation lines rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
