Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
15	palm	BAI	Bhumij	Baigodia	yes	36	31	right	t̪ɑlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	CHA	Bhumij	Champi	yes	36	31	right	t̪ʌlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	DIG	Bhumij	Dighinuasahi	yes	36	31	right	t̪ɐlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	DUM	Bhumij	Dumadie	yes	36	31	right	t̪i t̪ɑlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	LAD	Bhumij	Ladhiramsai	yes	36	31	right	t̪i t̪ɛlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	MAD	Bhumij	Madhupur	yes	36	31	right	t̪it̪ophɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	MOH	Bhumij	Mohuldiha	yes	36	31	right	t̪ɐlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	MUN	Bhumij	Munduy	yes	36	31	right	t̪ɐlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	POD	Bhumij	Podadiha	yes	36	31	right	t̪ʌlʌkɑ t̪i	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	UDA	Bhumij/Mundari	Udala	yes	37	32	left	t̪i t̪ɑlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
15	palm	MCH	Mundari	Chalagi	no	37	32	left	t̪ɐlkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
