Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
60	gold	BAI	Bhumij	Baigodia	yes	45	40	right	sonɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	CHA	Bhumij	Champi	yes	45	40	right	sonɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	DIG	Bhumij	Dighinuasahi	yes	45	40	right	sɛmɔŋɔm	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	DUM	Bhumij	Dumadie	yes	45	40	right	sonɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	LAD	Bhumij	Ladhiramsai	yes	45	40	right	sɑ̃məɾom	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MAD	Bhumij	Madhupur	yes	45	40	right	sonɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MOH	Bhumij	Mohuldiha	yes	45	40	right	sənɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MUN	Bhumij	Munduy	yes	45	40	right	sənɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	POD	Bhumij	Podadiha	yes	45	40	right	sonɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	UDA	Bhumij/Mundari	Udala	yes	45	40	right	sunɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MCH	Mundari	Chalagi	no	45	40	right	sənɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MDI	Mundari	Dictionary	no	45	40	right	sɑmɾom	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MDH	Mundari	Dhungarisai	no	45	40	right	sunɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	MJH	Mundari	Jharmunda	no	45	40	right	sənɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	HDI	Ho	Dillisore	no	45	40	right	sənɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	SDI	Santali	Dictionary	no	45	40	right	sonɑ | sɑmɑɾom	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	SNA	Santali	Nayarangamotia	no	45	40	right	sunɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
60	gold	ORI	Oriya	Cuttack	no	45	40	right	sunːɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
61	tree	BAI	Bhumij	Baigodia	yes	46	41	left	d̪ɑɾu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with item 60 and dense root variants rechecked at 800 dpi; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
