Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
65	flower	BAI	Bhumij	Baigodia	yes	46	41	right	boʔɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	CHA	Bhumij	Champi	yes	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	DIG	Bhumij	Dighinuasahi	yes	46	41	right	bɑʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	DUM	Bhumij	Dumadie	yes	46	41	right	bʌhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	LAD	Bhumij	Ladhiramsai	yes	46	41	right	bɑː	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MAD	Bhumij	Madhupur	yes	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MOH	Bhumij	Mohuldiha	yes	46	41	right	behɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MUN	Bhumij	Munduy	yes	46	41	right	bɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	POD	Bhumij	Podadiha	yes	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	UDA	Bhumij/Mundari	Udala	yes	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MCH	Mundari	Chalagi	no	46	41	right	behɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MDI	Mundari	Dictionary	no	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MDH	Mundari	Dhungarisai	no	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	MJH	Mundari	Jharmunda	no	46	41	right	behɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	HDI	Ho	Dillisore	no	46	41	right	bɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	SDI	Santali	Dictionary	no	46	41	right	bɑhɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	SNA	Santali	Nayarangamotia	no	46	41	right	behɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
65	flower	ORI	Oriya	Cuttack	no	46	41	right	phulo	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	BAI	Bhumij	Baigodia	yes	46	41	right	dʒʌʔo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	CHA	Bhumij	Champi	yes	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	DIG	Bhumij	Dighinuasahi	yes	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	DUM	Bhumij	Dumadie	yes	47	42	left	dʒʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	LAD	Bhumij	Ladhiramsai	yes	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MAD	Bhumij	Madhupur	yes	47	42	left	dʒɛ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MOH	Bhumij	Mohuldiha	yes	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MUN	Bhumij	Munduy	yes	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	POD	Bhumij	Podadiha	yes	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	UDA	Bhumij/Mundari	Udala	yes	47	42	left	dʒoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MCH	Mundari	Chalagi	no	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MDI	Mundari	Dictionary	no	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MDH	Mundari	Dhungarisai	no	47	42	left	dʒoʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	MJH	Mundari	Jharmunda	no	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	HDI	Ho	Dillisore	no	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	SDI	Santali	Dictionary	no	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	SNA	Santali	Nayarangamotia	no	47	42	left	dʒo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
66	fruit	ORI	Oriya	Cuttack	no	47	42	left	pholo	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
67	mango	BAI	Bhumij	Baigodia	yes	47	42	left	uli	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
67	mango	CHA	Bhumij	Champi	yes	47	42	left	uli	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
67	mango	DIG	Bhumij	Dighinuasahi	yes	47	42	left	uli	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with page-break and retroflex-lateral cells enlarged separately; text scaffold not accepted without cell visual match	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
