Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
150	red	BAI	Bhumij	Baigodia	yes	63	58	right	ɾɑŋgɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	CHA	Bhumij	Champi	yes	63	58	right	ɾɑŋgɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	DIG	Bhumij	Dighinuasahi	yes	63	58	right	ɾenkɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	DUM	Bhumij	Dumadie	yes	63	58	right	ɑɾɑʔɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	LAD	Bhumij	Ladhiramsai	yes	63	58	right	ɑɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MAD	Bhumij	Madhupur	yes	63	58	right	ɑɾɑʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MOH	Bhumij	Mohuldiha	yes	63	58	right	eɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MUN	Bhumij	Munduy	yes	63	58	right	ɾenkɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	POD	Bhumij	Podadiha	yes	63	58	right	ʌɾɑʔɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	UDA	Bhumij/Mundari	Udala	yes	63	58	right	ɾɑŋgɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MCH	Mundari	Chalagi	no	63	58	right	ɑɾɑʔɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MDI	Mundari	Dictionary	no	63	58	right	ɑɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MDH	Mundari	Dhungarisai	no	63	58	right	ɾɑŋgɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	MJH	Mundari	Jharmunda	no	63	58	right	eɾɑɑʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	HDI	Ho	Dillisore	no	63	58	right	eɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	SDI	Santali	Dictionary	no	63	58	right	ɑɾɑk	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	SNA	Santali	Nayarangamotia	no	63	58	right	eɾɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
150	red	ORI	Oriya	Cuttack	no	63	58	right	ɾoŋgo | nɑli	2 | 3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	BAI	Bhumij	Baigodia	yes	63	58	right	mien	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with vowel quality, nasalization, dental marks, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
