Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
120	noon	BAI	Bhumij	Baigodia	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	CHA	Bhumij	Champi	yes	57	52	right	dɦupʌɾ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	DIG	Bhumij	Dighinuasahi	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	DUM	Bhumij	Dumadie	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	LAD	Bhumij	Ladhiramsai	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	MAD	Bhumij	Madhupur	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	MOH	Bhumij	Mohuldiha	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	MUN	Bhumij	Munduy	yes	57	52	right	t̪ɑɾɑsiŋki	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	POD	Bhumij	Podadiha	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	UDA	Bhumij/Mundari	Udala	yes	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
120	noon	MCH	Mundari	Chalagi	no	57	52	right	t̪ikin	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental marks, aspiration, vowel quality, repeated responses, continuations, and the page break rechecked at 800 dpi; text scaffold neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
