Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
145	light	BAI	Bhumij	Baigodia	yes	62	57	right	ɾʌbɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	CHA	Bhumij	Champi	yes	62	57	right	ɾʌbɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	DIG	Bhumij	Dighinuasahi	yes	62	57	right	ɾebɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	DUM	Bhumij	Dumadie	yes	62	57	right	ɾʌbɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	LAD	Bhumij	Ladhiramsai	yes	62	57	right	ɾʌbɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	MAD	Bhumij	Madhupur	yes	62	57	right	ɾebɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	MOH	Bhumij	Mohuldiha	yes	62	57	right	ɾebɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	MUN	Bhumij	Munduy	yes	62	57	right	lɑisɑ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	POD	Bhumij	Podadiha	yes	62	57	right	lʌbɑɾ | ɾʌbɑl	1 | 1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
145	light	UDA	Bhumij/Mundari	Udala	yes	62	57	right	ɾebɑl	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
