Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
194	fly!, it flew	BAI	Bhumij	Baigodia	yes	72	67	right	otɑŋme, otɑŋjɑnɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	CHA	Bhumij	Champi	yes	72	67	right	ud̪ʌɾenme, ud̪ɑedʒɑnɑe	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	DIG	Bhumij	Dighinuasahi	yes	72	67	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	DUM	Bhumij	Dumadie	yes	72	67	right	ud̪oʔlinɑe, ud̪oʔene	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	LAD	Bhumij	Ladhiramsai	yes	72	67	right	ɑpiɾme, ɑpiɾdʒɛnɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MAD	Bhumij	Madhupur	yes	72	67	right	od̪ome, od̪odʒɑnɑe	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MOH	Bhumij	Mohuldiha	yes	72	67	right	ud̪ow, ud̪owlɛnɑ	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MUN	Bhumij	Munduy	yes	72	67	right	ɑpiɾenme, ɛpiɾdʒɑnɑi	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	POD	Bhumij	Podadiha	yes	73	68	left	udodʒɑnɑe, udou	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	UDA	Bhumij/Mundari	Udala	yes	73	68	left	ɑpiɾme, ɑpiɾjɑnɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MCH	Mundari	Chalagi	no	73	68	left	ɑpiɾ, ɑpiɾdʒɑnɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MDI	Mundari	Dictionary	no	73	68	left	ɑpiɾ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MDH	Mundari	Dhungarisai	no	73	68	left	ɑpiɾme, ɑpiɾjɑnɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	MJH	Mundari	Jharmunda	no	73	68	left	biɾit̪me, ɔtɑŋnenɑj	1	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	HDI	Ho	Dillisore	no	73	68	left	ɛpəɾeme, ɑpəɾiɑnɑ	2	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
194	fly!, it flew	SDI	Santali	Dictionary	no	73	68	left	udɑu | phɑɾkɑo	1 | 3	attested	high		manual visual inspection of the 400-dpi rendered PDF pages with the page continuation, dental marks, glottal stop, and vowel qualities rechecked in tight source-image crops; OCR/PDF text neither supplied nor verified any reading	2026-08-29	hand-keyed-from-rendered-source; OCR-not-copied
