Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
170	what kind?	BAI	Bhumij	Baigodia	yes	67	62	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	CHA	Bhumij	Champi	yes	67	62	right	tʃilikɑnɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	DIG	Bhumij	Dighinuasahi	yes	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	DUM	Bhumij	Dumadie	yes	67	62	right	tʃilekʌn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	LAD	Bhumij	Ladhiramsai	yes	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MAD	Bhumij	Madhupur	yes	67	62	right	tʃimin prɑkɑɾ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MOH	Bhumij	Mohuldiha	yes	67	62	right	tʃiləkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MUN	Bhumij	Munduy	yes	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	POD	Bhumij	Podadiha	yes	67	62	right	tʃilikɑnɑ | tʃiminprɑkɑɾ	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	UDA	Bhumij/Mundari	Udala	yes	67	62	right	kɑnɑlekɑnɑ	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MCH	Mundari	Chalagi	no	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MDI	Mundari	Dictionary	no	67	62	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MDH	Mundari	Dhungarisai	no	67	62	right	tʃilikɑ prɑkɑɾ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	MJH	Mundari	Jharmunda	no	67	62	right	tʃilkɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	HDI	Ho	Dillisore	no	67	62	right	tʃilke	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
170	what kind?	SDI	Santali	Dictionary	no	67	62	right	tʃekɑn lekɑn	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with continuations, dental marks, vowel quality, nasalization, and page split rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
