Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
125	week	BAI	Bhumij	Baigodia	yes	58	53	right	hʌpt̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	CHA	Bhumij	Champi	yes	58	53	right	hʌpt̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	DIG	Bhumij	Dighinuasahi	yes	58	53	right	ɛt̪əuɑɾi	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	DUM	Bhumij	Dumadie	yes	58	53	right	hɑt	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	LAD	Bhumij	Ladhiramsai	yes	58	53	right	hɑpt̪ʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MAD	Bhumij	Madhupur	yes	58	53	right	mot hept̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MOH	Bhumij	Mohuldiha	yes	58	53	right	hept̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MUN	Bhumij	Munduy	yes	58	53	right	moɾhɑt	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	POD	Bhumij	Podadiha	yes	58	53	right	hɑpt̪ɑ | hɑt	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	UDA	Bhumij/Mundari	Udala	yes	58	53	right	sɛpt̪ɑ | hɑt	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MCH	Mundari	Chalagi	no	58	53	right	ɛt̪ɑuɾi	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MDI	Mundari	Dictionary	no	58	53	right			source_blank	high	source explicitly prints '0 no entry'	manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MDH	Mundari	Dhungarisai	no	58	53	right	sɛpt̪ɑ | hɑt	1 | 2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	MJH	Mundari	Jharmunda	no	58	53	right	hept̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	HDI	Ho	Dillisore	no	58	53	right	sɛpt̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	SDI	Santali	Dictionary	no	58	53	right	hɑpt̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	SNA	Santali	Nayarangamotia	no	58	53	right	sɛpt̪ɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
125	week	ORI	Oriya	Cuttack	no	58	53	right	səpt̪ɑhə	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	BAI	Bhumij	Baigodia	yes	58	53	right	tʃɑndu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	CHA	Bhumij	Champi	yes	58	53	right	tʃʌndup	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	DIG	Bhumij	Dighinuasahi	yes	58	53	right	moʔtʃɑt̪u	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	DUM	Bhumij	Dumadie	yes	58	53	right	tʃʌndu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	LAD	Bhumij	Ladhiramsai	yes	58	53	right	tʃɑnd̪uʔ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MAD	Bhumij	Madhupur	yes	58	53	right	mot tʃɛndu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MOH	Bhumij	Mohuldiha	yes	58	53	right	moʔtʃɑt̪u	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MUN	Bhumij	Munduy	yes	58	53	right	mɔʔtʃɑnt̪u	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	POD	Bhumij	Podadiha	yes	59	54	left	tʃɑndu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	UDA	Bhumij/Mundari	Udala	yes	59	54	left	tʃɑndu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MCH	Mundari	Chalagi	no	59	54	left	mid̪tʃɑnɖuʔu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MDI	Mundari	Dictionary	no	59	54	left	tʃɑnɖu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MDH	Mundari	Dhungarisai	no	59	54	left	tʃɑndu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	MJH	Mundari	Jharmunda	no	59	54	left	mebinɑ	3	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	HDI	Ho	Dillisore	no	59	54	left	mitʃɑntu	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	SDI	Santali	Dictionary	no	59	54	left	tʃɑndo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	SNA	Santali	Nayarangamotia	no	59	54	left	tʃɑnʈo	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
126	month	ORI	Oriya	Cuttack	no	59	54	left	mɑsoʔ	4	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
127	year	BAI	Bhumij	Baigodia	yes	59	54	left	siɾmɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with dental and retroflex marks, vowel quality, nasalization, length, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
