Item	Gloss	Site_Code	Language_Label	Site_Name	Target	PDF_Page	Printed_Page	Column	Manual_Transcription	Source_Cognate_Labels	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
155	five	BAI	Bhumij	Baigodia	yes	64	59	right	monejɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	CHA	Bhumij	Champi	yes	64	59	right	mõnojɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	DIG	Bhumij	Dighinuasahi	yes	64	59	right	mõnejɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	DUM	Bhumij	Dumadie	yes	64	59	right	mõnẽɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	LAD	Bhumij	Ladhiramsai	yes	64	59	right	moniʌ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MAD	Bhumij	Madhupur	yes	64	59	right	moneɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MOH	Bhumij	Mohuldiha	yes	64	59	right	mõnəjɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MUN	Bhumij	Munduy	yes	64	59	right	mõnəjɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	POD	Bhumij	Podadiha	yes	64	59	right	monejɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	UDA	Bhumij/Mundari	Udala	yes	64	59	right	moneɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MCH	Mundari	Chalagi	no	64	59	right	monejɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MDI	Mundari	Dictionary	no	64	59	right	monɾeɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MDH	Mundari	Dhungarisai	no	64	59	right	pɑ̃tʃ	2	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	MJH	Mundari	Jharmunda	no	64	59	right	mõnəjɑ	1	attested	high		manual visual inspection of 400-dpi rendered PDF pages with nasalization, dental marks, vowel quality, continuations, and the page break rechecked at 800 dpi; OCR/PDF text neither supplied nor verified any reading	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
