physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
55	54	184	to wait	1	b	Nokshi	target	attested	ʃam			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	184	to wait	1	c	Kholchanda	target	attested	ʃam			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	184	to wait	1	q	Uttor Nokshi	target	attested	sam			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	184	to wait	1	r	Chandabhoi	target	attested	ʃam			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	184	to wait	1	l	Bharatpur	control	attested	ʃam			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	184	to wait	1	m	Nalchapra	control	attested	ʃam			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	184	to wait	2	0	Bangla	control	attested	opɛkkʰa kɔra			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	1	b	Nokshi	target	ambiguous		kʰɛt	A small upper-right corner-like modifier is printed after final visible `kʰɛt`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	1	c	Kholchanda	target	ambiguous		kʰɛt	A small upper-right corner-like modifier is printed after final visible `kʰɛt`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	4	q	Uttor Nokshi	target	attested	hɛp			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	1	r	Chandabhoi	target	ambiguous		kʰɛt	A small upper-right corner-like modifier is printed after final visible `kʰɛt`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	2	l	Bharatpur	control	ambiguous		kʰɛp	A small upper-right corner-like modifier is printed after final visible `kʰɛp`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	2	m	Nalchapra	control	ambiguous		kʰɛp	A small upper-right corner-like modifier is printed after final visible `kʰɛp`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	185	to cry	3	0	Bangla	control	attested	kãda			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	1	b	Nokshi	target	attested	lum			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	1	c	Kholchanda	target	attested	lum			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	1	q	Uttor Nokshi	target	attested	lum			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	1	r	Chandabhoi	target	attested	lum			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	1	l	Bharatpur	control	attested	rɨm			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	1	m	Nalchapra	control	attested	rɨm			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	186	to cook	2	0	Bangla	control	attested	ranna kɔra			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	1	b	Nokshi	target	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	1	c	Kholchanda	target	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	3	q	Uttor Nokshi	target	attested	rok			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	1	r	Chandabhoi	target	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	1	l	Bharatpur	control	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	1	m	Nalchapra	control	ambiguous		rot	A small upper-right corner-like modifier is printed after final visible `rot`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	187	to boil (water)	2	0	Bangla	control	attested	ʃiddʰo kɔra			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	1	b	Nokshi	target	attested	ʃaʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	1	c	Kholchanda	target	attested	ʃaʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	1	q	Uttor Nokshi	target	attested	saʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	1	r	Chandabhoi	target	attested	ʃaʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	1	l	Bharatpur	control	attested	saʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	1	m	Nalchapra	control	ambiguous		ʃat	A small upper-right corner-like modifier is printed after final visible `ʃat`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	188	to eat	2	0	Bangla	control	attested	kʰawa			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	2	b	Nokshi	target	attested	niŋ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	2	c	Kholchanda	target	attested	niŋ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	4	q	Uttor Nokshi	target	attested	sa			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	2	r	Chandabhoi	target	attested	niŋ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	1	l	Bharatpur	control	attested	riŋ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	1	m	Nalchapra	control	attested	riŋ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	189	to drink	3	0	Bangla	control	attested	pani kʰawa			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	2	b	Nokshi	target	attested	gai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	2	c	Kholchanda	target	attested	gai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	4	q	Uttor Nokshi	target	attested	ganluŋ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	2	r	Chandabhoi	target	attested	gai̯			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	1	l	Bharatpur	control	attested	riŋʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	1	m	Nalchapra	control	attested	riŋʔ			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	190	to sing	3	0	Bangla	control	attested	gan gawa			6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
55	54	191	to bite	1	b	Nokshi	target	ambiguous		kat	A small upper-right corner-like modifier is printed after final visible `kat`; its value is not inferred.	6936ba1b43e5cc60dddb528eb0ecfec2b2736c271b95367e9eefcd4e4732a02a
