physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
50	49	119	fat	0	b	Nokshi	target	blank			Source explicitly prints `no entry` for these sites.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	119	fat	1	c	Kholchanda	target	ambiguous		hokpɛkɛn	A small upper-right corner-like modifier is printed after visible `hok` before `pɛkɛn`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	119	fat	2	q	Uttor Nokshi	target	attested	tɛl			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	119	fat	2	r	Chandabhoi	target	attested	tɛl			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	119	fat	0	l	Bharatpur	control	blank			Source explicitly prints `no entry` for these sites.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	119	fat	3	m	Nalchapra	control	attested	ludi			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	119	fat	4	0	Bangla	control	attested	tʃorbi			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	1	b	Nokshi	target	ambiguous		kʰopak	A small upper-right corner-like modifier is printed after final visible `kʰopak`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	1	c	Kholchanda	target	ambiguous		kʰopak	A small upper-right corner-like modifier is printed after final visible `kʰopak`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	3	q	Uttor Nokshi	target	attested	tʃamra			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	1	r	Chandabhoi	target	ambiguous		kʰopak	A small upper-right corner-like modifier is printed after final visible `kʰopak`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	2	l	Bharatpur	control	attested	kʰol			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	2	m	Nalchapra	control	attested	kʰol			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	120	skin	3	0	Bangla	control	attested	tʃamra			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	1	b	Nokshi	target	attested	tʰi			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	1	c	Kholchanda	target	attested	tʰi			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	1	q	Uttor Nokshi	target	attested	tʰi			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	1	r	Chandabhoi	target	attested	tʰi			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	1	l	Bharatpur	control	attested	tʰɨi̯			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	1	m	Nalchapra	control	attested	tʰɨi̯			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	121	blood	2	0	Bangla	control	attested	rɔkto			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
