physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
62	61	301	2s (honorific)	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	301	2s (honorific)	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	301	2s (honorific)	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	301	2s (honorific)	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	301	2s (honorific)	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	301	2s (honorific)	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	301	2s (honorific)	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	1	b	Nokshi	target	attested	udʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	1	c	Kholchanda	target	attested	udʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	4	q	Uttor Nokshi	target	attested	wa.a			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	1	r	Chandabhoi	target	attested	odʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	2	l	Bharatpur	control	attested	uwɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	2	m	Nalchapra	control	attested	uwɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	302	3s (generic/male)	3	0	Bangla	control	attested	ʃɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	303	3s (female)	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	1	b	Nokshi	target	attested	nindra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	1	c	Kholchanda	target	attested	nindra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	4	q	Uttor Nokshi	target	attested	nuŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	1	r	Chandabhoi	target	attested	nindra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	2	l	Bharatpur	control	attested	nanaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	2	m	Nalchapra	control	attested	nanaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	304	1p	3	0	Bangla	control	attested	amra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	1	b	Nokshi	target	attested	nandra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	1	c	Kholchanda	target	attested	nandra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	4	q	Uttor Nokshi	target	attested	napru			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	1	r	Chandabhoi	target	attested	nandra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	2	l	Bharatpur	control	attested	natim			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	2	m	Nalchapra	control	attested	natim			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	305	2p (familiar)	3	0	Bangla	control	attested	tomra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	306	2p (honorific)	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	1	b	Nokshi	target	attested	udara			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	1	c	Kholchanda	target	attested	odra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	4	q	Uttor Nokshi	target	attested	utupru			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	1	r	Chandabhoi	target	attested	odra			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	2	l	Bharatpur	control	attested	itim			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	2	m	Nalchapra	control	attested	itim			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	307	3p	3	0	Bangla	control	attested	tara			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
