physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
45	44	43	tree	1	b	Nokshi	target	attested	pan			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	43	tree	1	c	Kholchanda	target	attested	pan			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	43	tree	1	q	Uttor Nokshi	target	attested	pan			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	43	tree	1	r	Chandabhoi	target	attested	pan			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	43	tree	2	l	Bharatpur	control	attested	panpʰaŋ			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	43	tree	2	m	Nalchapra	control	attested	panpʰaŋ			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	43	tree	3	0	Bangla	control	attested	gatʃʰ			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	b	Nokshi	target	attested	dala			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	c	Kholchanda	target	attested	dala			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	q	Uttor Nokshi	target	attested	dala			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	r	Chandabhoi	target	attested	dala			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	l	Bharatpur	control	attested	dala			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	m	Nalchapra	control	attested	dala			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	44	branch	1	0	Bangla	control	attested	dal			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	1 | 2	b	Nokshi	target	attested	lai̯tʃak		Repeated source response under groups 1 and 2 for the same sites. Repeated source response under groups 1 and 2 for the same sites.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	1	c	Kholchanda	target	attested	lɛsak			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	1 | 2	q	Uttor Nokshi	target	attested	lai̯tʃak		Repeated source response under groups 1 and 2 for the same sites. Repeated source response under groups 1 and 2 for the same sites.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	1 | 2	r	Chandabhoi	target	attested	lai̯tʃak		Repeated source response under groups 1 and 2 for the same sites. Repeated source response under groups 1 and 2 for the same sites.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	2	l	Bharatpur	control	attested	pantʃak			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	2	m	Nalchapra	control	attested	pantʃak			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	45	leaf	3	0	Bangla	control	attested	pata			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	1	b	Nokshi	target	attested	kanta			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	1	c	Kholchanda	target	attested	kanta			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	1	q	Uttor Nokshi	target	attested	kanta			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	1	r	Chandabhoi	target	attested	kanta			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	2	l	Bharatpur	control	attested	asu			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	2	m	Nalchapra	control	attested	asu			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	46	thorn	1	0	Bangla	control	attested	kaʈa			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
