physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
47	46	62	meat	1	b	Nokshi	target	ambiguous		pɛkɛn	A small upper-right corner-like modifier is printed between visible `k` and `ɛ`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	62	meat	1	c	Kholchanda	target	ambiguous		pɛkɛn	A small upper-right corner-like modifier is printed between visible `k` and `ɛ`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	62	meat	4	q	Uttor Nokshi	target	attested	kan			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	62	meat	1	r	Chandabhoi	target	ambiguous		pɛkɛn	A small upper-right corner-like modifier is printed between visible `k` and `ɛ`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	62	meat	2	l	Bharatpur	control	attested	randai̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	62	meat	2	m	Nalchapra	control	attested	randai̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	62	meat	3	0	Bangla	control	attested	maŋʃo			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	1	b	Nokshi	target	attested	sum			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	1	c	Kholchanda	target	attested	sum			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	1	q	Uttor Nokshi	target	attested	sum			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	1	r	Chandabhoi	target	attested	sum			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	1	l	Bharatpur	control	attested	sim			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	1	m	Nalchapra	control	attested	sim			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	63	salt	2	0	Bangla	control	attested	lobon / nun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	1	b	Nokshi	target	attested	pia̯o̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	1	c	Kholchanda	target	attested	pia̯o̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	4	q	Uttor Nokshi	target	attested	pɛdʒɛk			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	1	r	Chandabhoi	target	attested	pia̯o̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	2	l	Bharatpur	control	attested	rai̯sun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	2	m	Nalchapra	control	attested	raʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	64	onion	3	0	Bangla	control	attested	pɛa̯dʒ			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	b	Nokshi	target	attested	rɔʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	c	Kholchanda	target	attested	rɔʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	q	Uttor Nokshi	target	attested	rɔʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	r	Chandabhoi	target	attested	rɔʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	l	Bharatpur	control	attested	rɔʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	m	Nalchapra	control	attested	ruʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	65	garlic	1	0	Bangla	control	attested	rɔʃun			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	3	b	Nokshi	target	ambiguous		murtʃuk	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	3	c	Kholchanda	target	ambiguous		murtʃuk	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	1	q	Uttor Nokshi	target	attested	dʒai̯luk			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	3	r	Chandabhoi	target	ambiguous		murtʃuk	A small upper-right corner-like modifier follows the visible final `k`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	1	l	Bharatpur	control	attested	dʒirik			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	1	m	Nalchapra	control	attested	dʒirik			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	66	pepper	2	0	Bangla	control	attested	moritʃ			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
