physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
58	57	230	six	2	b	Nokshi	target	attested	tʃʰoi̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	230	six	2	c	Kholchanda	target	attested	tʃʰoi̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	230	six	2	q	Uttor Nokshi	target	attested	tʃʰoi̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	230	six	2	r	Chandabhoi	target	attested	tʃʰoi̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	230	six	1	l	Bharatpur	control	ambiguous		(miŋ)korok	A small upper-right corner-like modifier is printed after final visible `(miŋ)korok`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	230	six	1	m	Nalchapra	control	ambiguous		(go)korok	A small upper-right corner-like modifier is printed after final visible `(go)korok`; its value is not inferred.	e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	230	six	2	0	Bangla	control	attested	tʃʰoi̯			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	2	b	Nokshi	target	attested	ʃat			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	2	c	Kholchanda	target	attested	ʃat			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	2	q	Uttor Nokshi	target	attested	ʃat			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	2	r	Chandabhoi	target	attested	ʃat			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	1	l	Bharatpur	control	attested	(miŋ)ʃɛnɛ			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	1	m	Nalchapra	control	attested	(go)ʃini			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	231	seven	2	0	Bangla	control	attested	ʃat			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	232	eight	3	b	Nokshi	target	attested	aʈ			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	232	eight	3	c	Kholchanda	target	attested	aʈ			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	232	eight	3	q	Uttor Nokshi	target	attested	aʈ			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
58	57	232	eight	3	r	Chandabhoi	target	attested	aʈ			e9991927b31cb59023ddf198bd4e7ba0742f8e098296bf753e100b799844f2fc
