physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
49	48	101	neck	1	b	Nokshi	target	attested	kalkʰu			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	101	neck	1	c	Kholchanda	target	attested	kalkʰu			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	101	neck	3	q	Uttor Nokshi	target	attested	gala			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	101	neck	1	r	Chandabhoi	target	attested	kalkʰu			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	101	neck	2	l	Bharatpur	control	attested	tokrɛŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	101	neck	2	m	Nalchapra	control	attested	tokrɛŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	101	neck	3	0	Bangla	control	attested	gɔla			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	1	b	Nokshi	target	attested	kʰau̯			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	1	c	Kholchanda	target	attested	kʰau̯			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	3	q	Uttor Nokshi	target	attested	hʌu̯			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	1	r	Chandabhoi	target	attested	kʰau̯			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	1	l	Bharatpur	control	attested	kʰau̯			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	1	m	Nalchapra	control	attested	kʰau̯			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	102	hair	2	0	Bangla	control	attested	tʃul			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	1 | 3	b	Nokshi	target	ambiguous		mokkon	A small upper-right corner-like modifier is printed between visible `mok` and `kon`; its value is not inferred. Repeated source response at groups 1 and 3. A small upper-right corner-like modifier is printed between visible `mok` and `kon`; its value is not inferred. Repeated source response at groups 1 and 3.	5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	1 | 3	c	Kholchanda	target	ambiguous		mokkon	A small upper-right corner-like modifier is printed between visible `mok` and `kon`; its value is not inferred. Repeated source response at groups 1 and 3. A small upper-right corner-like modifier is printed between visible `mok` and `kon`; its value is not inferred. Repeated source response at groups 1 and 3.	5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	3	q	Uttor Nokshi	target	attested	nukun			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	1 | 3	r	Chandabhoi	target	ambiguous		mokkon	A small upper-right corner-like modifier is printed between visible `mok` and `kon`; its value is not inferred. Repeated source response at groups 1 and 3. A small upper-right corner-like modifier is printed between visible `mok` and `kon`; its value is not inferred. Repeated source response at groups 1 and 3.	5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	1	l	Bharatpur	control	attested	mɨkrɛŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	1	m	Nalchapra	control	attested	mɨkrɛŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	103	eye	2	0	Bangla	control	attested	tʃok			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	1	b	Nokshi	target	ambiguous		nakkuŋ	A small upper-right corner-like modifier is printed between visible `nak` and `kuŋ`; its value is not inferred.	5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	1	c	Kholchanda	target	ambiguous		nakkuŋ	A small upper-right corner-like modifier is printed between visible `nak` and `kuŋ`; its value is not inferred.	5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	1	q	Uttor Nokshi	target	attested	nakuŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	1	r	Chandabhoi	target	ambiguous		nakkuŋ	A small upper-right corner-like modifier is printed between visible `nak` and `kuŋ`; its value is not inferred.	5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	1	l	Bharatpur	control	attested	nakʰuŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	1	m	Nalchapra	control	attested	nakʰuŋ			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
49	48	104	nose	2	0	Bangla	control	attested	nak			5aa95ced7ddd3b11e60438b72659eb2f786b81e345f8f3e74e94d0573cf75be0
