physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
61	60	276	new	1	b	Nokshi	target	attested	pidan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	276	new	1	c	Kholchanda	target	attested	pidan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	276	new	3	q	Uttor Nokshi	target	attested	noja			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	276	new	1	r	Chandabhoi	target	attested	pidan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	276	new	1	l	Bharatpur	control	attested	pidan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	276	new	1	m	Nalchapra	control	attested	pidan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	276	new	2	0	Bangla	control	attested	notun			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	1	b	Nokshi	target	attested	bura			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	1	c	Kholchanda	target	attested	bura			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	2	q	Uttor Nokshi	target	attested	purʌn			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	3	r	Chandabhoi	target	attested	pitʃam			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	0	l	Bharatpur	control	blank			Source explicitly prints `no entry` for this site.	46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	3	m	Nalchapra	control	attested	pitʃam			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	277	old	2	0	Bangla	control	attested	purano			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	2	b	Nokshi	target	attested	natʰini			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	2	c	Kholchanda	target	attested	natʰini			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	1	q	Uttor Nokshi	target	attested	bai̯ni			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	2	r	Chandabhoi	target	attested	natʰini			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	3	l	Bharatpur	control	attested	bai̯.oʔ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	3	m	Nalchapra	control	attested	bai̯.oʔ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	278	broken	4	0	Bangla	control	attested	bʰaŋga			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	1	b	Nokshi	target	attested	kara			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	1	c	Kholchanda	target	attested	kara			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	3	q	Uttor Nokshi	target	attested	upurʌŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	1	r	Chandabhoi	target	attested	kara			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	2	l	Bharatpur	control	attested	kʰambai̯			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	2	m	Nalchapra	control	attested	kʰambai̯			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	279	above	3	0	Bangla	control	attested	upore			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	1	b	Nokshi	target	attested	kukma			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	1	c	Kholchanda	target	attested	kukma			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	4	q	Uttor Nokshi	target	attested	tolaŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	1	r	Chandabhoi	target	attested	kama			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	2	l	Bharatpur	control	attested	niŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	2	m	Nalchapra	control	attested	niŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	280	below	3	0	Bangla	control	attested	nitʃɛ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	1	b	Nokshi	target	attested	dʒanni			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	1	c	Kholchanda	target	attested	dʒanni			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	2	q	Uttor Nokshi	target	attested	durʌŋ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	1	r	Chandabhoi	target	attested	dʒanu			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	1	l	Bharatpur	control	attested	dʒana			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	1	m	Nalchapra	control	attested	dʒana			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	281	far	2	0	Bangla	control	attested	durɛ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	1	b	Nokshi	target	attested	dakan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	1	c	Kholchanda	target	attested	dakan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	4	q	Uttor Nokshi	target	attested	osorai̯			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	1	r	Chandabhoi	target	attested	dakan			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	2	l	Bharatpur	control	attested	nɛka			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	2	m	Nalchapra	control	attested	nɛka			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
61	60	282	near	3	0	Bangla	control	attested	katʃʰɛ			46a82766781ef33afab16cfaed915f48f9ff98296caa7c4d5bd074c44a967cb4
