physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
48	47	77	frog	1	b	Nokshi	target	ambiguous		luwak	A small upper-right corner-like modifier is printed after visible `luwak`; its value is not inferred.	3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	77	frog	1	c	Kholchanda	target	ambiguous		luwak	A small upper-right corner-like modifier is printed after visible `luwak`; its value is not inferred.	3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	77	frog	2	q	Uttor Nokshi	target	attested	bæŋ			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	77	frog	1	r	Chandabhoi	target	ambiguous		luwak	A small upper-right corner-like modifier is printed after visible `luwak`; its value is not inferred.	3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	77	frog	1	l	Bharatpur	control	attested	luklak			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	77	frog	1	m	Nalchapra	control	attested	luklak			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	77	frog	2	0	Bangla	control	attested	bæŋ			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	1	b	Nokshi	target	attested	kui			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	1	c	Kholchanda	target	attested	kui			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	1	q	Uttor Nokshi	target	attested	kui			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	1	r	Chandabhoi	target	attested	kui			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	1	l	Bharatpur	control	attested	kɨi			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	1	m	Nalchapra	control	attested	kɨi			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	78	dog	2	0	Bangla	control	attested	kukur			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	1	b	Nokshi	target	attested	bilai̯			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	1	c	Kholchanda	target	attested	bilai̯			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	2	q	Uttor Nokshi	target	attested	mɛa̯o̯			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	1	r	Chandabhoi	target	attested	bilai̯			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	1	l	Bharatpur	control	attested	bɨi̯ɾa			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	1	m	Nalchapra	control	attested	bɨi̯ɾa			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	79	cat	1	0	Bangla	control	attested	biral			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	1	b	Nokshi	target	attested	maʔsu			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	1	c	Kholchanda	target	attested	maʔsu			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	1	q	Uttor Nokshi	target	attested	maʔʃu			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	1	r	Chandabhoi	target	attested	maʔsu			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	1	l	Bharatpur	control	attested	maʔsu			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	1	m	Nalchapra	control	attested	maʔsu			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	80	cow	2	0	Bangla	control	attested	goru			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	1	b	Nokshi	target	attested	muʃi			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	1	c	Kholchanda	target	attested	muʃi			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	4	q	Uttor Nokshi	target	attested	bus			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	1	r	Chandabhoi	target	attested	muʃi			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	2	l	Bharatpur	control	attested	tʃɨndɨk			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	2	m	Nalchapra	control	attested	tʃɨndɨk			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
48	47	81	buffalo	3	0	Bangla	control	attested	mohiʃ			3ccaccce8cecc40c2f08a24ea4d6f061759496738e680af5f0ff25d9c032236c
