physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
50	49	115	fingernail	1	b	Nokshi	target	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	115	fingernail	1	c	Kholchanda	target	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	115	fingernail	1	q	Uttor Nokshi	target	attested	tʃatʃikul			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	115	fingernail	1	r	Chandabhoi	target	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	115	fingernail	1	l	Bharatpur	control	ambiguous		tʃakʃikor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikor`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	115	fingernail	1	m	Nalchapra	control	ambiguous		tʃakʃikʰor	A small upper-right corner-like modifier is printed after visible `tʃak` before `ʃikʰor`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	115	fingernail	2	0	Bangla	control	attested	nɔk			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	1	b	Nokshi	target	attested	tʃakrɛŋgila			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	1	c	Kholchanda	target	attested	tʃakrɛŋgila			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	3	q	Uttor Nokshi	target	attested	antʰu			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	3 | 4	r	Chandabhoi	target	attested	atʰu		Repeated source response at groups 3 and 4. Repeated source response at groups 3 and 4.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	2	l	Bharatpur	control	attested	tʃakɨu̯			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	2	m	Nalchapra	control	attested	tʃakɨu̯			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	116	knee	4	0	Bangla	control	attested	hatʰu			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	2	b	Nokshi	target	ambiguous		tʃakrɛŋ aprak	A small upper-right corner-like modifier is printed after final visible `aprak`; its value is not inferred.	ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	3	c	Kholchanda	target	attested	tʃakrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	6	q	Uttor Nokshi	target	attested	tatʰɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	3	r	Chandabhoi	target	attested	tʃakrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	1	l	Bharatpur	control	attested	tʃaʔpʰa			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	4	m	Nalchapra	control	attested	tʃaʔ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	117	foot	5	0	Bangla	control	attested	pɔd			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	1	b	Nokshi	target	attested	kɛrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	1	c	Kholchanda	target	attested	kɛrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	1	q	Uttor Nokshi	target	attested	kɛrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	1	r	Chandabhoi	target	attested	kɛrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	1	l	Bharatpur	control	attested	kɛrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	1	m	Nalchapra	control	attested	kɛrɛŋ			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
50	49	118	bone	2	0	Bangla	control	attested	har			ebc2715bc94dc8921ad61aa1d062fb79fd50df2fe6a102961d98817924dd7ba1
