physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
60	59	262	bitter	1	b	Nokshi	target	attested	kʰani			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	262	bitter	1	c	Kholchanda	target	attested	kʰani			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	262	bitter	3	q	Uttor Nokshi	target	attested	ha.a			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	262	bitter	1	r	Chandabhoi	target	attested	kʰani			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	262	bitter	1	l	Bharatpur	control	attested	kʰa.a			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	262	bitter	1	m	Nalchapra	control	attested	kʰa.a			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	262	bitter	2	0	Bangla	control	attested	tita			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	1	b	Nokshi	target	attested	burni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	1	c	Kholchanda	target	attested	burni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	4	q	Uttor Nokshi	target	attested	bora			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	1	r	Chandabhoi	target	attested	burni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	2	l	Bharatpur	control	attested	wɛla			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	2	m	Nalchapra	control	attested	wɛla			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	263	spicy, hot	3	0	Bangla	control	attested	dʒʰal			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	1	b	Nokshi	target	attested	munni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	1	c	Kholchanda	target	attested	munni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	1	q	Uttor Nokshi	target	attested	munni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	1	r	Chandabhoi	target	attested	munni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	1	l	Bharatpur	control	attested	minna			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	1	m	Nalchapra	control	attested	minna			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	264	ripe	2	0	Bangla	control	attested	paka			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	265	rotten (fruit)	3	b	Nokshi	target	attested	ʃau̯ni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
60	59	265	rotten (fruit)	3	c	Kholchanda	target	attested	ʃau̯ni			c30a4df62df011cdda57c2fcdfa3d9b72a5fbe480b2dc69788a22e1f608aa2ab
