physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
43	42	1	sky	1	b	Nokshi	target	attested	sagu			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	1	sky	1	c	Kholchanda	target	attested	ʃagu			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	1	sky	4	q	Uttor Nokshi	target	attested	dɪn			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	1	sky	4	r	Chandabhoi	target	attested	dɪn			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	1	sky	2	l	Bharatpur	control	attested	raŋra			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	1	sky	2	m	Nalchapra	control	attested	raŋra			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	1	sky	3	0	Bangla	control	attested	akaʃ			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	1	b	Nokshi	target	attested	rasan			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	1	c	Kholchanda	target	attested	rasan			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	1	q	Uttor Nokshi	target	attested	raʃan			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	1	r	Chandabhoi	target	attested	rasan			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	1	l	Bharatpur	control	attested	raŋʃaŋ			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	1	m	Nalchapra	control	attested	raŋʃan			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	2	sun	2	0	Bangla	control	attested	ʃudʒo			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	1	b	Nokshi	target	attested	raŋrɛ			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	1	c	Kholchanda	target	ambiguous		raŋgrɛk	A small upper-right corner-like modifier follows final k; its value is not inferred.	88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	1	q	Uttor Nokshi	target	attested	naŋrɛk			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	1	r	Chandabhoi	target	attested	raŋrɛ			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	2	l	Bharatpur	control	attested	tʃaŋ ai̯			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	2	m	Nalchapra	control	attested	tʃaŋ ɨi̯			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	3	moon	3	0	Bangla	control	attested	tʃãd			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	4	star	2	b	Nokshi	target	attested	tara			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	4	star	2	c	Kholchanda	target	attested	tara			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
43	42	4	star	2	q	Uttor Nokshi	target	attested	tara			88d00344a48875188a993df51cecd9eb2731c3af331eee9ec54a08486ee8c3f4
