physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
45	44	34	uncooked rice		b	Nokshi	target	attested	mai̯ruŋ		No group number is printed on this response line.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	34	uncooked rice		c	Kholchanda	target	attested	mai̯ruŋ		No group number is printed on this response line.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	34	uncooked rice		q	Uttor Nokshi	target	attested	mai̯ruŋ		No group number is printed on this response line.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	34	uncooked rice		r	Chandabhoi	target	attested	mai̯ruŋ		No group number is printed on this response line.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	34	uncooked rice		l	Bharatpur	control	attested	mai̯ruŋ		No group number is printed on this response line.	d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	34	uncooked rice	1	m	Nalchapra	control	attested	mai̯roŋ			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	34	uncooked rice	2	0	Bangla	control	attested	tʃal			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	1	b	Nokshi	target	attested	mai̯			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	1	c	Kholchanda	target	attested	mai̯			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	1	q	Uttor Nokshi	target	attested	mai̯			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	1	r	Chandabhoi	target	attested	mai̯			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	2	l	Bharatpur	control	attested	mai̯min			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	1	m	Nalchapra	control	attested	mai̯			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	2	m	Nalchapra	control	attested	mai̯min			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	35	cooked rice	3	0	Bangla	control	attested	bʰat			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	b	Nokshi	target	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	c	Kholchanda	target	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	q	Uttor Nokshi	target	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	r	Chandabhoi	target	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	l	Bharatpur	control	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	m	Nalchapra	control	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	36	wheat	1	0	Bangla	control	attested	gɔm			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	1	b	Nokshi	target	attested	makʰu			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	1	c	Kholchanda	target	attested	makʰu			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	1	q	Uttor Nokshi	target	attested	makʰu			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	1	r	Chandabhoi	target	attested	makʰu			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	2	l	Bharatpur	control	attested	aboŋ			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	2	m	Nalchapra	control	attested	aboŋ			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
45	44	37	corn	3	0	Bangla	control	attested	bʰuʈʈa			d126add19dfff95349d4ef0609a61863171bc1e5df4ab1e75b243a9ca3e897af
