physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
56	55	207	to tie	2	b	Nokshi	target	attested	ha			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	207	to tie	1	c	Kholchanda	target	attested	kʰa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	207	to tie	2	q	Uttor Nokshi	target	attested	ha			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	207	to tie	1	r	Chandabhoi	target	attested	kʰa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	207	to tie	0	l	Bharatpur	control	blank			Source explicitly prints `no entry` for this site.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	207	to tie	1	m	Nalchapra	control	attested	kʰa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	207	to tie	3	0	Bangla	control	attested	bãdʰa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	1	b	Nokshi	target	ambiguous		tʃʰit	A small upper-right corner-like modifier is printed after final visible `tʃʰit`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	1	c	Kholchanda	target	ambiguous		tʃʰit	A small upper-right corner-like modifier is printed after final visible `tʃʰit`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	4	q	Uttor Nokshi	target	attested	musruk			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	1	r	Chandabhoi	target	ambiguous		tʃʰit	A small upper-right corner-like modifier is printed after final visible `tʃʰit`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	2	l	Bharatpur	control	ambiguous		ʃɛʃɛt	A small upper-right corner-like modifier is printed after final visible `ʃɛʃɛt`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	2	m	Nalchapra	control	ambiguous		ʃɛʃɛt	A small upper-right corner-like modifier is printed after final visible `ʃɛʃɛt`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	208	to wipe	3	0	Bangla	control	attested	motʃʰa			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	1	b	Nokshi	target	ambiguous		tak	A small upper-right corner-like modifier is printed after final visible `tak`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	1	c	Kholchanda	target	ambiguous		tak	A small upper-right corner-like modifier is printed after final visible `tak`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	2	q	Uttor Nokshi	target	attested	bakai̯			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	1	r	Chandabhoi	target	ambiguous		tak	A small upper-right corner-like modifier is printed after final visible `tak`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	2	l	Bharatpur	control	attested	banai̯			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	1	m	Nalchapra	control	ambiguous		tok	A small upper-right corner-like modifier is printed after final visible `tok`; its value is not inferred.	a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	209	to weave (on loom)	3	0	Bangla	control	attested	tatɛ bona			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
56	55	210	to sew	2	b	Nokshi	target	attested	pʰuŋ			a9fda0dbd18e668f3e98c6d49655ff001742070753fe5e97fcc9236e024df03a
