physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
46	45	47	root	1 | 4	b	Nokshi	target	attested	tʃatal		Repeated source response under groups 1 and 4 for this site. Repeated source response under groups 1 and 4 for this site.	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	47	root	1 | 4	c	Kholchanda	target	attested	tʃatʰal		Repeated source response under groups 1 and 4 for this site. Repeated source response under groups 1 and 4 for this site.	5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	47	root	3	q	Uttor Nokshi	target	attested	hikra			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	47	root	4	r	Chandabhoi	target	attested	tʃatar			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	47	root	1	l	Bharatpur	control	attested	tʃadi̯l			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	47	root	1	m	Nalchapra	control	attested	tʃadi̯l			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	47	root	2	0	Bangla	control	attested	mul			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	1	b	Nokshi	target	attested	wa			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	1	c	Kholchanda	target	attested	wa			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	1	q	Uttor Nokshi	target	attested	wa			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	1	r	Chandabhoi	target	attested	wa			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	1	l	Bharatpur	control	attested	wa			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	2	m	Nalchapra	control	attested	wakai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	48	bamboo	3	0	Bangla	control	attested	bãʃ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	1	b	Nokshi	target	attested	tʰai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	1	c	Kholchanda	target	attested	tʰai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	1	q	Uttor Nokshi	target	attested	tʰai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	1	r	Chandabhoi	target	attested	tʰai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	1	l	Bharatpur	control	attested	tʰai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	1	m	Nalchapra	control	attested	tʰai̯			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	49	fruit	2	0	Bangla	control	attested	pʰɔl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	1	b	Nokshi	target	attested	paŋtʃuŋ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	1	c	Kholchanda	target	attested	paŋtʃuŋ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	1	q	Uttor Nokshi	target	attested	pai̯tʃuŋ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	1	r	Chandabhoi	target	attested	paŋtʃuŋ			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	1	l	Bharatpur	control	attested	pantʃum			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	1	m	Nalchapra	control	attested	pantʃum			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	50	jackfruit	2	0	Bangla	control	attested	katʰal			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	2	b	Nokshi	target	attested	daba			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	2	c	Kholchanda	target	attested	daba			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	1	q	Uttor Nokshi	target	attested	narkul			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	2	r	Chandabhoi	target	attested	daba			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	1	l	Bharatpur	control	attested	narikɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	1	m	Nalchapra	control	attested	narikɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
46	45	51	coconut (ripe)	1	0	Bangla	control	attested	narikɛl			5b9f3054612b851ade94be5a2f9d6ff0c1f6a355b3af0f5bc9d1260868d0b735
