physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
52	51	136	elder brother	2	b	Nokshi	target	attested	kaka		Site `c` also has the separately printed group-1 response `dada`.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	1	c	Kholchanda	target	attested	dada		Site `c` has a second separately printed attestation at group 2.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	2	c	Kholchanda	target	attested	kaka		Site `c` also has the separately printed group-1 response `dada`.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	5	q	Uttor Nokshi	target	attested	matadada			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	2	r	Chandabhoi	target	attested	kaka		Site `c` also has the separately printed group-1 response `dada`.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	1	l	Bharatpur	control	attested	dada		Site `c` has a second separately printed attestation at group 2.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	3	m	Nalchapra	control	attested	pʰao̯ tʃuŋguwa			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	136	elder brother	4	0	Bangla	control	attested	bɔro bʰai̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	1	b	Nokshi	target	attested	adʒa		Site `c` has a second separately printed attestation at group 2.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	1	c	Kholchanda	target	attested	adʒa		Site `c` has a second separately printed attestation at group 2.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	2	c	Kholchanda	target	attested	bai̯		Site `c` also has the separately printed group-1 response `adʒa`.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	5	q	Uttor Nokshi	target	attested	matabai̯			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	1	r	Chandabhoi	target	attested	adʒa		Site `c` has a second separately printed attestation at group 2.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	1	l	Bharatpur	control	attested	adʒa		Site `c` has a second separately printed attestation at group 2.	552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
52	51	137	elder sister	3	m	Nalchapra	control	attested	dʒa tʃuŋguwa			552435c083c1dfb9d1ce06a15f8b1d3fe95f00b3a69779335f1a92d48460a30f
