physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
47	46	72	rabbit	2	b	Nokshi	target	attested	hedʒabari			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	72	rabbit	2	c	Kholchanda	target	attested	hedʒabari			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	72	rabbit	2	q	Uttor Nokshi	target	attested	hedʒabari			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	72	rabbit	2	r	Chandabhoi	target	attested	hedʒabari			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	72	rabbit	0	l	Bharatpur	control	blank			Printed `no entry`.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	72	rabbit	1	m	Nalchapra	control	attested	kʰorgoʃ			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	72	rabbit	1	0	Bangla	control	attested	kʰorgoʃ			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	1	b	Nokshi	target	attested	dupʰu			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	1	c	Kholchanda	target	ambiguous		dupu	A small upper-right corner-like modifier is printed between visible `p` and `u`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	1	q	Uttor Nokshi	target	ambiguous		dupu	A small upper-right corner-like modifier is printed between visible `p` and `u`; its value is not inferred.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	1	r	Chandabhoi	target	attested	dupʰu			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	1	l	Bharatpur	control	attested	dipiu̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	1	m	Nalchapra	control	attested	dipiu̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	73	snake	2	0	Bangla	control	attested	ʃap			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	2	b	Nokshi	target	attested	kumir			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	2	c	Kholchanda	target	attested	kumir			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	2	q	Uttor Nokshi	target	attested	kumir			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	2	r	Chandabhoi	target	attested	kumir			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	1	l	Bharatpur	control	attested	hariŋga			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	1	m	Nalchapra	control	attested	ariŋga			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	74	crocodile	2	0	Bangla	control	attested	kumir			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	1	b	Nokshi	target	attested	nok dabrɛk			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	1	c	Kholchanda	target	attested	nok dabrɛk			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	4	q	Uttor Nokshi	target	attested	nok diba			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	1	r	Chandabhoi	target	attested	nok dabrɛk			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	0	l	Bharatpur	control	blank			Printed `no entry`.	be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	2	m	Nalchapra	control	attested	toktokkorot			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	75	house lizard	3	0	Bangla	control	attested	tiktikki			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	1	b	Nokshi	target	attested	kaʃin			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	1	c	Kholchanda	target	attested	kaʃin			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	5	q	Uttor Nokshi	target	attested	dura			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	1	r	Chandabhoi	target	attested	kaʃin			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	3	l	Bharatpur	control	attested	kʰuʃum			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	2	m	Nalchapra	control	attested	katʰua̯			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
47	46	76	turtle	4	0	Bangla	control	attested	kɔttʃʰop			be22b6d5b54205f36057f2bc84dfbc762de81082a875caa38070711b9feb1c90
