physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
44	43	24	tomorrow	1	b	Nokshi	target	attested	gɛnɛ			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	24	tomorrow	1	c	Kholchanda	target	attested	gɛnɛ			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	24	tomorrow	4	q	Uttor Nokshi	target	attested	oi̯dina			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	24	tomorrow	1	r	Chandabhoi	target	attested	gɛnɛ			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	24	tomorrow	0	l	Bharatpur	control	blank			Printed `no entry`.	9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	24	tomorrow	2	m	Nalchapra	control	attested	hanɛp			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	24	tomorrow	3	0	Bangla	control	attested	agamikal			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	1	b	Nokshi	target	attested	hatai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	1	c	Kholchanda	target	attested	hatai̯			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	2	q	Uttor Nokshi	target	attested	ʃɔpta			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	2	r	Chandabhoi	target	attested	ʃɔpta			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	2	l	Bharatpur	control	attested	ʃɔpta			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	2	m	Nalchapra	control	attested	ʃɔpta			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
44	43	25	week	2	0	Bangla	control	attested	ʃɔpta			9130020f377bfb4fe457bb9f566ce8a06dfa3bd2ab69c5e71a8da3cd85ef8d4a
