physical_page	printed_page	item	gloss	group	site_code	site	role	status	form	visible_base	note	evidence_sha256
62	61	292	who	1	b	Nokshi	target	attested	tʃaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	292	who	1	c	Kholchanda	target	attested	tʃaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	292	who	1	q	Uttor Nokshi	target	attested	tʃaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	292	who	1	r	Chandabhoi	target	attested	tʃaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	292	who	1	l	Bharatpur	control	attested	tʃaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	292	who	1	m	Nalchapra	control	attested	tʃaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	292	who	2	0	Bangla	control	attested	kɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	1	b	Nokshi	target	attested	bita			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	1	c	Kholchanda	target	attested	bita			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	3	q	Uttor Nokshi	target	attested	ata			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	1	r	Chandabhoi	target	attested	bita			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	3	l	Bharatpur	control	attested	atoŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	3	m	Nalchapra	control	attested	atoŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	293	what	2	0	Bangla	control	attested	ki			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	b	Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	c	Kholchanda	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	q	Uttor Nokshi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	r	Chandabhoi	target	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	l	Bharatpur	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	m	Nalchapra	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	294	how many	0	0	Bangla	control	not_used			Source explicitly marks the item `[not used]` globally.	4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	2	b	Nokshi	target	attested	idʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	2	c	Kholchanda	target	attested	idʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	4	q	Uttor Nokshi	target	attested	ja.a			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	2	r	Chandabhoi	target	attested	idʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	1	l	Bharatpur	control	attested	i̯jɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	1	m	Nalchapra	control	attested	i̯jɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	295	this thing	3	0	Bangla	control	attested	eta			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	2	b	Nokshi	target	attested	udʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	2	c	Kholchanda	target	attested	udʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	1	q	Uttor Nokshi	target	attested	hoa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	2	r	Chandabhoi	target	attested	udʒa			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	4	l	Bharatpur	control	attested	uwɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	4	m	Nalchapra	control	attested	uwɛ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	296	that thing	3	0	Bangla	control	attested	ota			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	1	b	Nokshi	target	attested	idʒoroŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	1	c	Kholchanda	target	attested	idʒoroŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	3	q	Uttor Nokshi	target	attested	ɛtaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	1	r	Chandabhoi	target	attested	idʒoroŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	3	l	Bharatpur	control	attested	iraŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	3	m	Nalchapra	control	attested	iraŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	297	these things	2	0	Bangla	control	attested	ɛgulo			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	1	b	Nokshi	target	attested	udʒoroŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	1	c	Kholchanda	target	attested	udʒoroŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	2	q	Uttor Nokshi	target	attested	otaŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	1	r	Chandabhoi	target	attested	udʒoroŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	2	l	Bharatpur	control	attested	uraŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	2	m	Nalchapra	control	attested	uraŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	298	those things	3	0	Bangla	control	attested	ogulo			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	1	b	Nokshi	target	attested	aŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	1	c	Kholchanda	target	attested	aŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	1	q	Uttor Nokshi	target	attested	aŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	1	r	Chandabhoi	target	attested	aŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	1	l	Bharatpur	control	attested	aŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	1	m	Nalchapra	control	attested	aŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	299	1s	2	0	Bangla	control	attested	ami			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	1	b	Nokshi	target	attested	naŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	1	c	Kholchanda	target	attested	naŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	1	q	Uttor Nokshi	target	attested	naŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	1	r	Chandabhoi	target	attested	naŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	1	l	Bharatpur	control	attested	naŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	1	m	Nalchapra	control	attested	naŋ			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
62	61	300	2s (familiar)	2	0	Bangla	control	attested	tumi			4de4b7293d14e7c8746cd035f2080c74ed84c18f9161b14adb1c20651e18e261
