level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	199	102	1108	1792	-1	
3	1	1	1	0	0	199	102	1108	1792	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.668510	69
4	1	1	1	2	0	201	196	125	22	-1	
5	1	1	1	2	1	201	197	39	21	93.225304	19.
5	1	1	1	2	2	264	196	62	21	95.866585	skin
4	1	1	1	3	0	199	257	735	28	-1	
5	1	1	1	3	1	199	264	43	21	82.041565	HO1
5	1	1	1	3	2	268	264	7	20	89.249763	1
5	1	1	1	3	3	297	266	29	18	76.880066	Ge
5	1	1	1	3	4	806	257	48	22	95.075645	HOP
5	1	1	1	3	5	875	257	7	21	92.334023	1
5	1	1	1	3	6	904	259	30	19	40.523399	Or
4	1	1	1	4	0	199	289	784	28	-1	
5	1	1	1	4	1	199	297	47	20	93.880058	HTH
5	1	1	1	4	2	269	297	5	19	89.939461	1
5	1	1	1	4	3	298	299	28	17	41.631355	Oe
5	1	1	1	4	4	806	290	47	23	94.133827	HBA
5	1	1	1	4	5	871	290	14	21	91.659058	3
5	1	1	1	4	6	904	289	79	27	86.887711	hacta
4	1	1	1	5	0	200	322	735	27	-1	
5	1	1	1	5	1	200	329	46	20	90.546669	HKA
5	1	1	1	5	2	269	329	6	19	84.637154	1
5	1	1	1	5	3	298	330	29	18	85.570770	Or
5	1	1	1	5	4	807	322	44	21	82.926613	HNI
5	1	1	1	5	5	876	323	7	20	93.670219	1
5	1	1	1	5	6	905	324	30	19	49.929825	Or
4	1	1	1	6	0	200	360	127	20	-1	
5	1	1	1	6	1	200	360	47	20	89.479279	HKE
5	1	1	1	6	2	269	360	7	20	94.529732	1
5	1	1	1	6	3	299	362	28	17	70.748817	Oe
4	1	1	1	7	0	200	385	736	27	-1	
5	1	1	1	7	1	200	391	47	21	95.916199	HCH
5	1	1	1	7	2	270	391	6	20	90.259018	1
5	1	1	1	7	3	299	393	29	17	84.721886	Or
5	1	1	1	7	4	808	385	47	22	93.232384	BBG
5	1	1	1	7	5	877	385	7	21	35.881493	t
5	1	1	1	7	6	906	387	30	19	67.405991	or
4	1	1	1	8	0	201	417	784	28	-1	
5	1	1	1	8	1	201	423	48	22	91.269417	HCU
5	1	1	1	8	2	270	424	7	20	95.907990	1
5	1	1	1	8	3	299	425	29	19	68.341774	Or
5	1	1	1	8	4	808	418	47	22	94.525856	BMA
5	1	1	1	8	5	873	418	14	21	90.444794	3
5	1	1	1	8	6	906	417	79	27	51.524696	hacka
4	1	1	1	9	0	201	450	785	28	-1	
5	1	1	1	9	1	201	457	48	21	94.278992	HSU
5	1	1	1	9	2	271	458	5	19	90.925468	1
5	1	1	1	9	3	300	459	29	18	79.342651	Or
5	1	1	1	9	4	808	451	47	22	95.608597	BOP
5	1	1	1	9	5	873	452	14	21	91.344360	3
5	1	1	1	9	6	907	450	79	22	90.957932	harta
4	1	1	1	10	0	201	483	784	28	-1	
5	1	1	1	10	1	201	490	47	21	93.626106	HSA
5	1	1	1	10	2	271	491	6	19	93.626106	1
5	1	1	1	10	3	300	492	28	18	50.174004	Or
5	1	1	1	10	4	808	485	47	20	95.682076	BRA
5	1	1	1	10	5	873	485	14	20	86.378708	3
5	1	1	1	10	6	906	483	79	27	42.483833	harta
4	1	1	1	11	0	202	517	735	26	-1	
5	1	1	1	11	1	202	523	47	20	89.781540	HJO
5	1	1	1	11	2	271	523	6	20	94.850967	1
5	1	1	1	11	3	300	525	29	17	71.140442	Oe
5	1	1	1	11	4	808	517	47	21	89.516098	BGH
5	1	1	1	11	5	878	517	6	21	95.672829	1
5	1	1	1	11	6	907	519	30	19	76.584320	tir
4	1	1	1	12	0	202	549	751	27	-1	
5	1	1	1	12	1	202	555	47	21	88.539810	HDH
5	1	1	1	12	2	271	556	6	20	91.964409	1
5	1	1	1	12	3	300	557	29	18	62.841423	ae
