level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1489	2105	-1	
2	1	1	0	0	0	201	102	1106	1745	-1	
3	1	1	1	0	0	201	102	1106	1745	-1	
4	1	1	1	1	0	1281	102	26	18	-1	
5	1	1	1	1	1	1281	102	26	18	96.411606	92
4	1	1	1	2	0	201	200	108	25	-1	
5	1	1	1	2	1	201	200	41	19	93.570084	88.
5	1	1	1	2	2	265	205	44	20	94.805008	egg
4	1	1	1	3	0	202	252	902	36	-1	
5	1	1	1	3	1	202	263	41	20	18.937931	HO!
5	1	1	1	3	2	269	263	6	19	91.646881	1
5	1	1	1	3	3	297	262	93	26	39.729309	dgarom
5	1	1	1	3	4	790	255	46	21	94.978889	HOP
5	1	1	1	3	5	857	255	7	20	91.066124	1
5	1	1	1	3	6	885	254	106	27	80.647758	dgacam,
5	1	1	1	3	7	1012	253	13	20	96.680687	2
5	1	1	1	3	8	1044	252	60	21	92.186615	anda
4	1	1	1	4	0	202	285	788	34	-1	
5	1	1	1	4	1	202	294	45	21	73.350784	HTH
5	1	1	1	4	2	270	295	6	19	33.825207	t
5	1	1	1	4	3	298	294	92	25	48.884277	dgacam
5	1	1	1	4	4	790	287	46	21	94.255486	HBA
5	1	1	1	4	5	854	287	12	20	91.720245	4
5	1	1	1	4	6	885	285	105	27	71.246262	bitfadi
4	1	1	1	5	0	203	318	743	33	-1	
5	1	1	1	5	1	203	326	45	21	90.899086	HKA
5	1	1	1	5	2	270	326	6	19	86.352699	1
5	1	1	1	5	3	298	326	93	25	36.743526	dgarcam
5	1	1	1	5	4	791	319	42	21	88.377090	HNI
5	1	1	1	5	5	855	319	13	20	95.064751	2
5	1	1	1	5	6	886	318	60	27	94.188148	onda
4	1	1	1	6	0	204	356	187	25	-1	
5	1	1	1	6	1	204	357	45	20	45.133518	HKE
5	1	1	1	6	2	270	358	6	19	91.442032	1
5	1	1	1	6	3	298	356	93	25	88.291168	dgaram
4	1	1	1	7	0	204	381	743	33	-1	
5	1	1	1	7	1	204	389	45	20	95.406555	HCH
5	1	1	1	7	2	271	389	6	20	91.143723	1
5	1	1	1	7	3	299	389	93	25	73.357849	dgaram
5	1	1	1	7	4	791	383	47	20	95.547516	BBG
5	1	1	1	7	5	855	382	14	20	95.547516	2
5	1	1	1	7	6	887	381	60	26	95.251846	anda
4	1	1	1	8	0	205	413	787	34	-1	
5	1	1	1	8	1	205	421	45	21	86.554855	HCU
5	1	1	1	8	2	271	422	5	19	87.188293	1
5	1	1	1	8	3	299	421	93	26	49.356201	dgaram
5	1	1	1	8	4	792	415	45	21	94.431648	BMA
5	1	1	1	8	5	856	414	11	20	92.990074	4
5	1	1	1	8	6	887	413	105	28	81.437950	bitfadi
4	1	1	1	9	0	204	445	804	34	-1	
5	1	1	1	9	1	204	453	47	21	92.726311	HSU
5	1	1	1	9	2	272	453	5	20	89.120903	1
5	1	1	1	9	3	299	453	93	26	85.014496	dgaram
5	1	1	1	9	4	792	447	46	20	91.682518	BOP
5	1	1	1	9	5	856	446	45	23	95.569878	4,5
5	1	1	1	9	6	919	445	89	28	31.980000	petal!
4	1	1	1	10	0	205	477	787	34	-1	
5	1	1	1	10	1	205	485	44	20	91.550751	HSA
5	1	1	1	10	2	272	486	5	18	83.203560	1
5	1	1	1	10	3	300	485	92	26	34.623116	dzacam
5	1	1	1	10	4	792	479	45	20	95.985199	BRA
5	1	1	1	10	5	857	479	11	20	89.177971	4
5	1	1	1	10	6	887	477	105	27	37.987167	bitfali
4	1	1	1	11	0	205	510	760	32	-1	
5	1	1	1	11	1	205	517	46	20	89.513046	HJO
5	1	1	1	11	2	272	516	7	21	86.485687	1
5	1	1	1	11	3	299	516	93	26	23.601789	dgacam
5	1	1	1	11	4	793	511	45	20	88.714546	BGH
5	1	1	1	11	5	856	511	14	20	91.770660	5
5	1	1	1	11	6	888	510	77	27	90.861557	pedao
4	1	1	1	12	0	205	543	728	31	-1	
5	1	1	1	12	1	205	549	45	20	19.285936	HDH
5	1	1	1	12	2	272	549	7	19	73.719589	t
5	1	1	1	12	3	299	549	93	25	54.385571	dgarcam
5	1	1	1	12	4	793	543	41	21	0.000000	WU
5	1	1	1	12	5	858	553	75	4	41.902824	-----
4	1	1	1	13	0	205	571	900	35	-1	
5	1	1	1	13	1	205	580	46	21	94.470200	HBG
5	1	1	1	13	2	272	580	7	20	31.034206	1
5	1	1	1	13	3	300	580	93	26	59.138176	dgarom
5	1	1	1	13	4	793	575	45	20	43.244164	MU2
5	1	1	1	13	5	861	574	6	21	92.684074	1
5	1	1	1	13	6	888	574	106	27	87.354507	dgarom,
5	1	1	1	13	7	1015	573	14	20	96.021660	3
5	1	1	1	13	8	1047	571	58	22	95.480911	bill
4	1	1	1	14	0	206	605	744	33	-1	
5	1	1	1	14	1	206	613	44	20	88.962639	HO2
5	1	1	1	14	2	273	613	5	19	92.606895	1
5	1	1	1	14	3	301	612	92	26	26.592201	dzacom
5	1	1	1	14	4	793	607	42	20	70.059937	SA1
5	1	1	1	14	5	857	607	13	20	92.509743	3
5	1	1	1	14	6	889	605	61	22	91.482735	bele
4	1	1	1	15	0	206	638	740	32	-1	
5	1	1	1	15	1	206	644	45	21	94.575302	HRA
5	1	1	1	15	2	273	644	6	20	86.399101	1
5	1	1	1	15	3	301	644	92	26	59.253342	dgaram
5	1	1	1	15	4	793	639	46	21	96.480354	SBA
5	1	1	1	15	5	857	639	14	20	96.287926	3
5	1	1	1	15	6	889	638	57	21	90.570061	bill
4	1	1	1	16	0	206	670	996	27	-1	
5	1	1	1	16	1	206	676	44	20	57.463638	HO3
5	1	1	1	16	2	271	686	74	5	86.227356	-----
5	1	1	1	16	3	793	671	47	21	95.832138	OCU
5	1	1	1	16	4	857	671	13	20	95.267197	2
5	1	1	1	16	5	888	670	61	27	95.501694	onda
5	1	1	1	16	6	1200	675	2	2	44.397850	‘
4	1	1	1	17	0	206	771	111	19	-1	
5	1	1	1	17	1	206	771	42	19	95.681885	89.
5	1	1	1	17	2	270	776	47	13	95.681885	cow
4	1	1	1	18	0	207	828	724	30	-1	
5	1	1	1	18	1	207	832	40	19	85.484718	HO1
5	1	1	1	18	2	274	832	5	19	92.598785	1
5	1	1	1	18	3	302	831	89	27	89.930138	gundi,
5	1	1	1	18	4	414	831	12	19	93.125114	3
5	1	1	1	18	5	446	833	40	17	90.498398	uci
5	1	1	1	18	6	795	828	46	20	48.728065	NOP
5	1	1	1	18	7	858	828	14	20	94.885101	2
5	1	1	1	18	8	889	829	42	25	94.138939	gai
4	1	1	1	19	0	207	860	724	31	-1	
5	1	1	1	19	1	207	864	45	21	84.259903	HTH
5	1	1	1	19	2	273	865	7	19	49.564533	1
5	1	1	1	19	3	302	863	73	28	64.402702	gundi
5	1	1	1	19	4	795	860	45	21	74.955948	HBA
5	1	1	1	19	5	858	861	14	20	77.579559	3
5	1	1	1	19	6	890	862	41	19	29.619728	uri
4	1	1	1	20	0	208	892	835	31	-1	
5	1	1	1	20	1	208	898	44	19	91.713768	HKA
5	1	1	1	20	2	275	898	5	18	81.704178	1
5	1	1	1	20	3	302	897	73	26	81.704178	gundi
5	1	1	1	20	4	796	893	41	20	58.993683	HNI
5	1	1	1	20	5	859	893	13	20	96.609451	2
5	1	1	1	20	6	890	895	58	25	95.000092	gai,
5	1	1	1	20	7	970	892	13	20	94.183311	3
5	1	1	1	20	8	1002	894	41	18	94.767960	uri
4	1	1	1	21	0	207	928	168	27	-1	
5	1	1	1	21	1	207	928	46	21	90.428795	HKE
5	1	1	1	21	2	274	929	6	19	82.748810	1
5	1	1	1	21	3	303	928	72	27	88.133240	gundi
4	1	1	1	22	0	208	956	756	29	-1	
5	1	1	1	22	1	208	960	45	20	94.806480	HCH
5	1	1	1	22	2	275	960	5	19	86.826927	1
5	1	1	1	22	3	303	960	73	25	88.992439	gundi
5	1	1	1	22	4	796	956	46	21	95.620453	BBG
5	1	1	1	22	5	863	956	6	20	43.030933	{|
5	1	1	1	22	6	890	956	74	26	90.548317	gundi
4	1	1	1	23	0	208	987	835	31	-1	
5	1	1	1	23	1	208	992	46	19	91.437065	HCU
5	1	1	1	23	2	274	992	7	19	89.941101	1
5	1	1	1	23	3	303	991	73	27	89.607918	gundi
5	1	1	1	23	4	796	988	45	21	94.811180	BMA
5	1	1	1	23	5	860	988	13	20	96.620903	2
5	1	1	1	23	6	890	990	58	24	44.897537	geil,
5	1	1	1	23	7	970	987	14	20	95.641777	3
5	1	1	1	23	8	1003	989	40	18	93.646996	uri
4	1	1	1	24	0	209	1020	724	26	-1	
5	1	1	1	24	1	209	1023	46	20	95.493935	HSU
5	1	1	1	24	2	272	1024	13	18	73.668556	3
5	1	1	1	24	3	304	1025	40	18	62.222172	uet
5	1	1	1	24	4	797	1020	45	21	94.265549	BOP
5	1	1	1	24	5	860	1021	13	19	94.265549	2
5	1	1	1	24	6	891	1022	42	24	94.531403	gai
4	1	1	1	25	0	209	1052	724	27	-1	
5	1	1	1	25	1	209	1054	45	21	94.900688	HSA
5	1	1	1	25	2	272	1054	13	20	92.038887	3
5	1	1	1	25	3	305	1057	39	17	73.432251	uri
5	1	1	1	25	4	797	1052	45	20	96.894913	BRA
5	1	1	1	25	5	860	1052	13	20	95.590073	2
5	1	1	1	25	6	891	1054	42	25	96.472908	gai
4	1	1	1	26	0	209	1084	724	28	-1	
5	1	1	1	26	1	209	1087	46	20	91.655159	HJO
5	1	1	1	26	2	277	1087	5	19	91.535995	1
5	1	1	1	26	3	304	1086	73	26	90.054985	gundi
5	1	1	1	26	4	797	1084	46	20	92.670921	BGH
5	1	1	1	26	5	860	1084	14	20	96.262802	2
5	1	1	1	26	6	892	1086	41	25	96.288452	gai
4	1	1	1	27	0	209	1115	854	30	-1	
5	1	1	1	27	1	209	1118	45	20	60.433876	HDH
5	1	1	1	27	2	277	1118	5	20	89.045349	1
5	1	1	1	27	3	304	1118	73	27	89.045349	gundi
5	1	1	1	27	4	797	1116	42	21	85.959404	MU1
5	1	1	1	27	5	861	1116	13	20	95.907669	2
5	1	1	1	27	6	892	1118	58	25	80.647316	gal,
5	1	1	1	27	7	971	1115	14	21	92.570053	3
5	1	1	1	27	8	1004	1117	59	24	86.401703	urig
4	1	1	1	28	0	209	1147	978	29	-1	
5	1	1	1	28	1	209	1150	46	20	94.846420	HBG
5	1	1	1	28	2	277	1150	5	19	86.794594	1
5	1	1	1	28	3	305	1149	72	27	86.794594	gundi
5	1	1	1	28	4	798	1148	44	20	89.880089	MU2
5	1	1	1	28	5	865	1148	6	20	41.042629	{1
5	1	1	1	28	6	892	1148	90	26	89.802261	gundi,
5	1	1	1	28	7	1004	1147	13	21	96.120422	2
5	1	1	1	28	8	1035	1149	58	24	87.799774	gal,
5	1	1	1	28	9	1115	1147	14	19	95.512199	3
5	1	1	1	28	10	1147	1148	40	18	92.962662	url
4	1	1	1	29	0	209	1179	883	28	-1	
5	1	1	1	29	1	209	1182	45	19	83.751884	HO2
5	1	1	1	29	2	277	1182	5	19	92.226952	1
5	1	1	1	29	3	305	1181	72	26	44.382954	gundi
5	1	1	1	29	4	797	1180	42	20	88.688828	SA1
5	1	1	1	29	5	861	1180	13	19	95.686432	2
5	1	1	1	29	6	892	1182	58	23	88.003586	gai,
5	1	1	1	29	7	972	1179	12	19	93.232971	4
5	1	1	1	29	8	1003	1179	89	26	89.302689	dangri
4	1	1	1	30	0	210	1210	744	28	-1	
5	1	1	1	30	1	210	1212	44	20	92.143913	HRA
5	1	1	1	30	2	277	1213	5	18	84.078720	1
5	1	1	1	30	3	305	1212	72	26	84.078720	gundi
5	1	1	1	30	4	797	1210	46	20	94.718536	SBA
5	1	1	1	30	5	861	1210	13	20	87.997871	2
5	1	1	1	30	6	892	1217	62	20	87.997871	ga-e
4	1	1	1	31	0	210	1242	724	28	-1	
5	1	1	1	31	1	210	1244	44	20	47.616936	HO3
5	1	1	1	31	2	273	1244	13	19	95.884956	2
5	1	1	1	31	3	305	1246	56	24	95.884956	gai,
5	1	1	1	31	4	384	1243	13	20	94.719666	3
5	1	1	1	31	5	417	1246	40	17	44.613232	uci
5	1	1	1	31	6	797	1242	48	21	95.865852	OCU
5	1	1	1	31	7	861	1242	13	20	96.729218	2
5	1	1	1	31	8	892	1244	42	25	94.330666	gai
4	1	1	1	32	0	209	1340	173	20	-1	
5	1	1	1	32	1	209	1340	42	20	95.946136	90.
5	1	1	1	32	2	273	1340	109	20	95.905884	buffalo
4	1	1	1	33	0	210	1401	744	28	-1	
5	1	1	1	33	1	210	1403	41	20	17.590055	HO!
5	1	1	1	33	2	277	1403	6	19	89.582603	1
5	1	1	1	33	3	306	1403	72	26	69.837326	keda,
5	1	1	1	33	4	401	1403	13	19	92.774239	3
5	1	1	1	33	5	433	1402	106	26	74.651985	bickeda
5	1	1	1	33	6	798	1402	46	20	96.125648	HOP
5	1	1	1	33	7	865	1402	7	19	89.179253	1
5	1	1	1	33	8	893	1401	61	27	58.153725	kela
4	1	1	1	34	0	210	1433	743	28	-1	
5	1	1	1	34	1	210	1434	45	21	69.795578	HTH
5	1	1	1	34	2	277	1434	6	20	91.440468	1
5	1	1	1	34	3	306	1434	59	27	90.535332	kida
5	1	1	1	34	4	799	1433	44	21	93.056931	HBA
5	1	1	1	34	5	865	1433	7	20	90.701218	1
5	1	1	1	34	6	893	1433	60	27	89.049477	kida
4	1	1	1	35	0	210	1465	743	27	-1	
5	1	1	1	35	1	210	1466	45	21	91.556618	HKA
5	1	1	1	35	2	278	1467	5	20	89.839417	1
5	1	1	1	35	3	306	1466	59	26	89.839417	kida
5	1	1	1	35	4	799	1465	42	21	89.695061	HNI
5	1	1	1	35	5	865	1466	7	19	92.792465	1
5	1	1	1	35	6	893	1465	60	27	89.460342	keda
4	1	1	1	36	0	210	1498	909	27	-1	
5	1	1	1	36	1	210	1498	45	21	90.433945	HKE
5	1	1	1	36	2	277	1499	6	20	91.092674	1
5	1	1	1	36	3	306	1498	59	27	76.054451	kela
5	1	1	1	36	4	1118	1515	1	5	81.345528	i
4	1	1	1	37	0	210	1529	744	28	-1	
5	1	1	1	37	1	210	1530	46	21	92.702713	HCH
5	1	1	1	37	2	277	1531	6	20	80.208473	1
5	1	1	1	37	3	306	1531	59	26	80.208473	kida
5	1	1	1	37	4	799	1530	46	20	95.320175	BBG
5	1	1	1	37	5	865	1530	7	20	89.280716	1
5	1	1	1	37	6	893	1529	61	27	89.280716	keda
4	1	1	1	38	0	210	1561	883	28	-1	
5	1	1	1	38	1	210	1562	46	21	92.059288	HCU
5	1	1	1	38	2	277	1563	6	20	84.267693	1
5	1	1	1	38	3	306	1563	58	26	84.267693	kida
5	1	1	1	38	4	799	1561	44	21	96.164009	BMA
5	1	1	1	38	5	865	1562	7	20	93.142159	1
5	1	1	1	38	6	893	1561	74	27	89.984505	keda,
5	1	1	1	38	7	989	1561	13	20	93.281036	2
5	1	1	1	38	8	1021	1563	72	19	34.144115	nGisi
4	1	1	1	39	0	210	1593	743	28	-1	
5	1	1	1	39	1	210	1594	46	20	87.508163	HSU
5	1	1	1	39	2	277	1594	6	20	83.599808	1
5	1	1	1	39	3	306	1594	59	27	83.599808	kida
5	1	1	1	39	4	798	1593	46	21	96.447151	BOP
5	1	1	1	39	5	865	1594	7	20	91.344910	1
5	1	1	1	39	6	893	1593	60	27	85.647064	keda
4	1	1	1	40	0	209	1625	745	28	-1	
5	1	1	1	40	1	209	1626	45	20	91.011948	HSA
5	1	1	1	40	2	276	1627	6	19	91.011948	1
5	1	1	1	40	3	306	1626	58	27	91.055763	kida
5	1	1	1	40	4	798	1625	45	21	94.543922	BRA
5	1	1	1	40	5	865	1626	7	20	92.862152	1
5	1	1	1	40	6	892	1625	62	27	91.265671	kida
4	1	1	1	41	0	209	1658	856	28	-1	
5	1	1	1	41	1	209	1658	46	22	87.456306	HJO
5	1	1	1	41	2	277	1659	6	21	84.386917	1
5	1	1	1	41	3	305	1658	60	28	89.727219	kida
5	1	1	1	41	4	798	1658	46	21	92.814064	BGH
5	1	1	1	41	5	865	1658	8	21	90.179672	1
5	1	1	1	41	6	893	1658	74	26	90.179672	kida,
5	1	1	1	41	7	989	1658	13	20	96.641228	2
5	1	1	1	41	8	1021	1659	44	19	42.813667	més
4	1	1	1	42	0	209	1690	728	29	-1	
5	1	1	1	42	1	209	1691	45	21	85.550575	HDH
5	1	1	1	42	2	277	1692	6	20	91.586052	1
5	1	1	1	42	3	305	1691	59	28	91.586052	kida
5	1	1	1	42	4	798	1690	42	22	51.019550	MUL
5	1	1	1	42	5	863	1701	74	5	87.900253	-----
4	1	1	1	43	0	209	1722	919	30	-1	
5	1	1	1	43	1	209	1724	46	21	93.512192	HBG
5	1	1	1	43	2	277	1724	5	21	88.152420	1
5	1	1	1	43	3	305	1724	59	28	88.152420	keda
5	1	1	1	43	4	798	1723	45	22	92.403564	MU2
5	1	1	1	43	5	865	1723	7	21	92.880089	1
5	1	1	1	43	6	893	1723	74	27	61.977859	keda,
5	1	1	1	43	7	988	1723	14	21	93.263016	3
5	1	1	1	43	8	1021	1722	107	28	69.742737	birkera
4	1	1	1	44	0	209	1756	899	28	-1	
5	1	1	1	44	1	209	1757	45	21	78.912010	HO2
5	1	1	1	44	2	276	1758	6	19	92.097992	1
5	1	1	1	44	3	305	1757	59	20	90.201477	kera
5	1	1	1	44	4	797	1756	41	21	85.073837	SA1
5	1	1	1	44	5	865	1757	6	20	90.465134	1
5	1	1	1	44	6	893	1756	73	28	74.919868	kada,
5	1	1	1	44	7	988	1756	13	20	93.265953	5
5	1	1	1	44	8	1020	1756	88	21	88.691620	bitkil
4	1	1	1	45	0	209	1788	744	27	-1	
5	1	1	1	45	1	209	1789	46	21	95.494019	HRA
5	1	1	1	45	2	276	1789	7	21	91.025368	1
5	1	1	1	45	3	305	1789	59	26	90.106064	kida
5	1	1	1	45	4	797	1788	46	22	94.333397	SBA
5	1	1	1	45	5	865	1788	7	21	92.764214	1
5	1	1	1	45	6	893	1788	60	27	89.227051	kada
4	1	1	1	46	0	209	1821	775	26	-1	
